sensor_0,sensor_1,sensor_2
"3848
","339
","1696
"
"3849
","339
","1689
"
"3849
","338
","1697
"
"3849
","338
","1696
"
"3848
","338
","1698
"
"3849
","334
","1696
"
"3848
","339
","1696
"
"3848
","337
","1697
"
"3846
","338
","1694
"
"3850
","338
","1696
"
"3848
","338
","1696
"
"3848
","340
","1696
"
"3846
","339
","1697
"
"3848
","338
","1696
"
"3850
","336
","1696
"
"3848
","339
","1696
"
"3849
","338
","1697
"
"3846
","339
","1697
"
"3847
","339
","1693
"
"3847
","338
","1697
"
"3849
","337
","1697
"
"3848
","339
","1697
"
"3847
","238
","1694
"
"3846
","339
","1696
"
"3846
","339
","1696
"
"3848
","338
","1698
"
"3848
","338
","1697
"
"3846
","344
","1698
"
"3847
","339
","1701
"
"3837
","338
","1696
"
"3848
","342
","1698
"
"3838
","338
","1697
"
"3842
","339
","1698
"
"3849
","339
","1698
"
"3848
","342
","1698
"
"3846
","339
","1697
"
"3902
","339
","1698
"
"3848
","339
","1698
"
"3848
","340
","1699
"
"3842
","340
","1696
"
"3848
","339
","1698
"
"3849
","340
","1694
"
"3848
","339
","1698
"
"3846
","339
","1698
"
"3845
","340
","1700
"
"3848
","340
","1699
"
"3848
","340
","1699
"
"3848
","338
","1694
"
"3846
","338
","1697
"
"3846
","341
","1698
"
"3846
","344
","1697
"
"3851
","340
","1689
"
"3845
","339
","1698
"
"3848
","339
","1696
"
"3847
","339
","1696
"
"3847
","341
","1696
"
"3846
","340
","1696
"
"3869
","340
","1697
"
"3869
","341
","1694
"
"3847
","341
","1696
"
"3848
","340
","1696
"
"3847
","339
","1693
"
"3848
","341
","1695
"
"3848
","340
","1696
"
"3846
","341
","1696
"
"3848
","340
","1697
"
"3848
","339
","1695
"
"3852
","340
","1696
"
"3847
","341
","1696
"
"3848
","341
","1695
"
"3846
","341
","1697
"
"3848
","339
","1702
"
"3846
","361
","1700
"
"3848
","341
","1697
"
"3847
","340
","1698
"
"3846
","341
","1702
"
"3845
","340
","1699
"
"3843
","340
","1699
"
"3848
","340
","1700
"
"3848
","338
","1701
"
"3848
","341
","1703
"
"3852
","356
","1702
"
"3847
","340
","1703
"
"3849
","340
","1702
"
"3847
","340
","1704
"
"3848
","341
","1704
"
