sensor_0,sensor_1,sensor_2
3844,548,1728
3840,547,1726
3843,548,1725
3844,549,1726
3843,551,1728
3844,550,1729
3844,548,1728
3843,548,1728
3843,544,1734
3843,547,1730
3844,552,1724
3844,548,1700
3845,546,1731
3843,547,1733
3844,545,1732
3836,549,1733
3841,548,1734
3844,546,1736
3851,546,1734
3845,548,1736
3844,547,1728
3844,548,1720
3844,552,1714
3844,547,1741
3844,547,1740
3843,547,1740
3843,548,1742
3843,545,1744
3843,544,1746
3842,547,1746
3845,547,1744
3844,547,1746
3844,546,1747
3844,547,1762
3844,547,1749
3844,548,1748
3844,547,1749
3848,545,1750
3844,543,1753
3844,547,1754
3843,547,1756
3848,547,1756
3845,546,1757
3877,548,1757
3844,547,1759
3844,546,1760
3844,547,1763
3843,549,1762
3844,546,1772
3844,546,1766
3842,549,1773
3843,546,1769
3844,546,1777
3843,553,1770
3844,546,1773
3844,545,1774
3844,531,1774
3842,544,1777
3844,547,1777
3844,546,1771
3851,553,1781
3845,544,1781
3844,546,1782
3840,546,1785
3845,544,1786
3844,544,1788
3842,545,1790
3845,544,1793
3849,544,1781
3844,547,1793
3844,544,1795
3844,545,1794
3843,544,1798
3845,544,1800
3844,546,1802
3847,550,1800
3844,544,1804
3844,544,1806
3845,544,1809
3846,543,1810
3846,544,1811
3844,544,1813
3844,544,1814
3848,544,1817
3844,547,1817
3847,544,1822
3828,545,1823
3846,544,1835
3844,545,1826
3846,544,1826
3846,543,1827
3845,542,1829
3846,545,1830
3845,545,1832
3843,544,1835
3849,543,1836
3849,544,1831
3848,543,1838
3848,544,1847
3845,544,1843
3848,539,1848
3848,544,1846
3850,542,1848
3848,533,1850
3843,531,1851
3848,544,1853
3849,543,1855
3846,544,1857
3804,544,1857
3848,544,1860
3845,544,1861
3849,543,1859
3847,543,1864
3846,544,1865
3850,544,1868
3849,540,1867
3848,544,1874
3845,545,1870
3848,543,1873
3848,545,1874
3841,543,1875
3847,545,1876
3845,544,1878
3848,543,1878
3848,542,1881
3848,542,1883
3846,543,1884
3846,544,1886
3849,543,1885
3873,542,1887
3846,541,1888
3846,543,1889
3848,526,1890
3848,542,1892
3845,543,1892
3852,543,1892
3846,542,1896
3848,542,1896
3848,545,1892
3850,542,1898
3846,543,1899
3848,511,1901
3847,541,1899
3846,542,1900
3843,542,1902
3848,542,1902
3840,540,1904
3849,540,1904
3846,564,1904
3847,542,1905
3848,540,1907
3848,541,1906
3848,540,1906
3846,541,1942
3846,541,1909
3848,541,1910
3825,541,1909
3856,541,1910
3846,541,1912
3846,542,1908
3848,543,1912
3847,541,1913
3846,541,1912
3846,542,1913
3848,540,1914
3848,542,1914
3847,541,1914
3848,541,1912
3848,541,1914
3847,542,1915
3846,541,1915
3850,539,1914
3846,541,1914
3848,540,1915
3848,541,1915
3846,541,1917
3849,540,1916
3848,545,1914
3848,540,1914
3846,542,1914
3846,540,1910
3845,541,1915
3849,540,1914
3847,540,1914
3849,539,1908
3846,540,1913
3846,540,1914
3848,538,1914
3848,538,1895
3846,541,1913
3848,540,1913
3848,541,1912
3850,538,1915
3846,542,1910
3848,544,1909
3848,539,1911
3845,522,1912
3849,541,1909
3848,537,1910
3849,540,1910
3855,540,1912
3847,540,1911
3848,540,1909
3846,540,1910
3830,541,1909
3845,540,1908
3848,540,1915
3846,528,1909
3846,539,1912
3848,538,1907
3848,540,1910
3847,540,1907
3848,539,1906
3843,538,1907
3875,538,1905
3848,539,1906
3846,576,1886
3849,539,1905
3848,538,1904
3848,538,1905
3849,540,1905
3847,539,1901
3848,539,1904
3842,539,1902
3850,539,1904
3849,540,1904
3847,538,1909
3846,538,1903
3848,538,1889
3846,538,1902
3846,398,1902
3848,539,1901
3813,539,1900
3846,539,1900
