sensor_0,sensor_1,sensor_2
"1118
","3520
","637
"
"1118
","3522
","637
"
"1118
","3524
","635
"
"1120
","3525
","636
"
"1121
","3529
","636
"
"1120
","3531
","636
"
"1119
","3531
","638
"
"1120
","3535
","638
"
"1122
","3538
","636
"
"1121
","3540
","635
"
"1114
","3544
","636
"
"1120
","3544
","636
"
"1123
","3549
","634
"
"1120
","3550
","638
"
"1121
","3553
","636
"
"1121
","3554
","636
"
"1120
","3557
","634
"
"1120
","3560
","636
"
"1121
","3564
","642
"
"1121
","3564
","634
"
"1121
","3567
","634
"
"1122
","3568
","635
"
"1123
","3572
","635
"
"1104
","3575
","637
"
"1122
","3578
","635
"
"1123
","3579
","635
"
"1122
","3583
","636
"
"1123
","3582
","635
"
"1123
","3583
","634
"
"1123
","3583
","634
"
"1124
","3583
","634
"
"1122
","3585
","635
"
"1125
","3587
","634
"
"1124
","3583
","635
"
"1124
","3593
","636
"
"1125
","3595
","633
"
"1124
","3597
","636
"
"1125
","3601
","635
"
"1089
","3602
","635
"
"1245
","3606
","636
"
"1124
","3609
","635
"
"1125
","3611
","635
"
"1128
","3612
","634
"
"1124
","3616
","633
"
"1125
","3619
","634
"
"1125
","3624
","636
"
"1125
","3624
","634
"
"1126
","3629
","635
"
"1128
","3630
","633
"
"1127
","3633
","634
"
"1129
","3634
","634
"
"1126
","3636
","634
"
"1128
","3640
","635
"
"1128
","3641
","634
"
"1126
","3643
","634
"
"1132
","3646
","632
"
"1128
","3649
","632
"
"1130
","3652
","602
"
"1131
","3654
","633
"
"1128
","3657
","633
"
"1128
","3658
","632
"
"1129
","3663
","633
"
"1128
","3664
","633
"
"1130
","3667
","632
"
"1130
","3667
","630
"
"1132
","3673
","633
"
"1129
","3675
","631
"
"1129
","3676
","630
"
"1130
","3679
","633
"
"1130
","3681
","632
"
"1131
","3685
","632
"
"1130
","3687
","633
"
"1131
","3689
","629
"
"1131
","3680
","632
"
"1131
","3693
","630
"
"1130
","3702
","631
"
"1132
","3697
","633
"
"1145
","3698
","629
"
"1131
","3704
","632
"
"1132
","3706
","630
"
"1130
","3708
","633
"
"1130
","3712
","630
"
"1131
","3729
","630
"
"1129
","3716
","630
"
"1133
","3719
","630
"
"1130
","3720
","631
"
"1123
","3725
","628
"
"1132
","3726
","632
"
"1132
","3729
","630
"
"1131
","3731
","630
"
"1131
","3735
","629
"
"1131
","3738
","632
"
"1131
","3738
","630
"
"1131
","3742
","632
"
"1130
","3740
","600
"
"1130
","3747
","632
"
"1131
","3749
","629
"
"1131
","3753
","629
"
"1128
","3754
","631
"
"1133
","3756
","629
"
"1130
","3760
","630
"
"1131
","3761
","628
"
"1131
","3763
","629
"
"1131
","3768
","626
"
"1132
","3769
","627
"
"1133
","3769
","629
"
"1131
","3773
","627
"
"1125
","3776
","629
"
"1131
","3778
","629
"
"1131
","3782
","628
"
"1131
","3784
","628
"
"1130
","3786
","629
"
"1131
","3789
","628
"
"1131
","3792
","629
"
"1141
","3793
","626
"
"1131
","3796
","627
"
"1132
","3798
","628
"
"1132
","3801
","627
"
"1131
","3804
","629
"
"1131
","3805
","628
"
"1130
","3808
","629
"
"1131
","3811
","628
"
"1131
","3811
","625
"
"1136
","3813
","571
"
"1131
","3814
","628
"
"1136
","3818
","628
"
"1131
","3820
","628
"
"1134
","3821
","629
"
"1134
","3824
","628
"
"1132
","3825
","627
"
"1133
","3827
","626
"
"1133
","3828
","627
"
"1133
","3832
","611
"
"1140
","3830
","631
"
"1139
","3834
","632
"
"1136
","3840
","627
"
"1134
","3838
","627
"
"1132
","3840
","627
"
"1132
","3841
","627
"
"1133
","3842
","627
"
"1128
","3842
","627
"
"1134
","3843
","634
"
"1133
","3844
","626
"
"1129
","3844
","625
"
"1134
","3844
","625
"
"1133
","3844
","627
"
"1135
","3848
","626
"
"1134
","3844
","626
"
"1134
","3899
","626
"
"1133
","3844
","629
"
"1133
","3845
","626
"
"1135
","3845
","625
"
"1134
","3844
","626
"
"1132
","3844
","625
"
"1132
","3845
","625
"
"1133
","3844
","625
"
"1134
","3840
","627
"
"1136
","3852
","624
"
"1133
","3840
","624
"
"1133
","3844
","626
"
"1134
","3845
","601
"
"1134
","3845
","624
"
"1123
","3844
","624
"
"1134
","3843
","626
"
"1131
","3845
","625
"
"1133
","3845
","623
"
"1133
","3843
","624
"
"1134
","3843
","627
"
"1133
","3845
","628
"
"1131
","3846
","617
"
"1133
","3843
","622
"
"1140
","3841
","628
"
"1133
","3844
","627
"
"1132
","3851
","624
"
"1134
","3844
","617
"
"1133
","3842
","622
"
"1133
","3840
","627
"
"1133
","3844
","627
"
"1133
","3818
","621
"
"1134
","3843
","619
"
"1137
","3841
","626
"
"1126
","3845
","626
"
"1134
","3846
","621
"
"1133
","3845
","622
"
"1134
","3841
","626
"
"1134
","3844
","626
"
"1133
","3845
","621
"
