sensor_0,sensor_1,sensor_2
"1605
","3842
","547
"
"1603
","3842
","547
"
"1604
","3842
","546
"
"1604
","3843
","545
"
"1604
","3843
","546
"
"1604
","3842
","547
"
"1606
","3842
","544
"
"1603
","3845
","550
"
"1604
","3843
","545
"
"1604
","3842
","545
"
"1603
","3842
","548
"
"1579
","3842
","546
"
"1602
","3843
","546
"
"1601
","3842
","552
"
"1600
","3842
","546
"
"1602
","3843
","544
"
"1603
","3842
","544
"
"1601
","3844
","547
"
"1599
","3842
","545
"
"1600
","3843
","544
"
"1597
","3838
","543
"
"1600
","3844
","545
"
"1600
","3842
","545
"
"1598
","3843
","545
"
"1598
","3842
","544
"
"1597
","3842
","545
"
"1598
","3842
","545
"
"1596
","3843
","542
"
"1598
","3842
","544
"
"1597
","3842
","542
"
"1595
","3843
","544
"
"1604
","3843
","544
"
"1596
","3849
","542
"
"1595
","3842
","541
"
"1595
","3843
","544
"
"1596
","3842
","531
"
"1597
","3842
","544
"
"1594
","3842
","541
"
"1595
","3843
","544
"
"1594
","3837
","543
"
"1594
","3842
","543
"
"1592
","3844
","549
"
"1589
","3842
","545
"
"1592
","3844
","544
"
"1592
","3843
","542
"
"1592
","3842
","544
"
"1592
","3842
","543
"
"1592
","3843
","543
"
"1592
","3843
","544
"
"1590
","3843
","541
"
"1589
","3842
","545
"
"1592
","3843
","543
"
"1599
","3851
","543
"
"1590
","3843
","542
"
"1590
","3842
","528
"
"1589
","3843
","543
"
"1588
","3842
","541
"
"1589
","3840
","542
"
"1590
","3841
","562
"
"1588
","3842
","542
"
"1587
","3843
","542
"
"1588
","3846
","543
"
"1587
","3837
","543
"
"1587
","3835
","545
"
"1588
","3843
","544
"
"1586
","3843
","542
"
"1600
","3843
","544
"
"1585
","3843
","543
"
"1585
","3842
","543
"
"1586
","3843
","542
"
"1585
","3843
","542
"
"1585
","3843
","542
"
"1585
","3842
","543
"
"1584
","3843
","546
"
"1584
","3843
","538
"
"1584
","3843
","542
"
"1585
","3844
","543
"
"1581
","3844
","542
"
"1585
","3845
","543
"
"1583
","3845
","544
"
"1583
","3843
","542
"
"1580
","3845
","541
"
"1532
","3844
","540
"
"1581
","3845
","542
"
"1580
","3843
","545
"
"1580
","3844
","544
"
"1573
","3843
","542
"
"1579
","3845
","543
"
"1580
","3847
","542
"
"1578
","3828
","540
"
"1577
","3844
","544
"
"1578
","3844
","545
"
"1579
","3843
","542
"
"1577
","3843
","543
"
"1577
","3843
","539
"
"1577
","3846
","544
"
"1596
","3845
","542
"
"1576
","3845
","543
"
"1574
","3841
","539
"
"1578
","3846
","544
"
"1577
","3848
","542
"
"1574
","3828
","543
"
"1574
","3845
","542
"
"1575
","3846
","544
"
"1574
","3846
","541
"
"1574
","3845
","544
"
"1572
","3846
","544
"
"1574
","3842
","543
"
"1573
","3885
","544
"
"1573
","3844
","544
"
"1573
","3842
","511
"
"1577
","3845
","543
"
"1572
","3845
","543
"
"1572
","3845
","513
"
"1552
","3846
","542
"
"1572
","3846
","543
"
"1569
","3836
","543
"
"1571
","3846
","544
"
"1568
","3845
","543
"
"1569
","3846
","542
"
"1574
","3846
","544
"
"1569
","3846
","541
"
"1569
","3844
","544
"
"1560
","3846
","543
"
"1569
","3845
","542
"
"1568
","3845
","541
"
"1568
","3845
","542
"
"1563
","3845
","543
"
"1566
","3848
","544
"
"1565
","3848
","544
"
"1566
","3846
","543
"
"1566
","3849
","542
"
"1568
","3845
","543
"
"1567
","3844
","541
"
"1565
","3845
","542
"
"1568
","3845
","542
"
"1565
","3848
","545
"
"1566
","3846
","544
"
"1565
","3845
","527
"
"1565
","3845
","542
"
"1563
","3845
","545
"
"1564
","3845
","542
"
"1564
","3835
","542
"
"1561
","3844
","537
"
"1563
","3845
","542
"
"1563
","3845
","541
"
"1563
","3822
","542
"
"1562
","3845
","541
"
"1562
","3845
","548
"
"1561
","3845
","541
"
"1562
","3848
","542
"
"1562
","3845
","541
"
"1563
","3843
","542
"
"1562
","3845
","541
"
"1561
","3846
","542
"
"1559
","3846
","541
"
"1558
","3845
","549
"
"1561
","3844
","540
"
"1556
","3846
","540
"
"1557
","3844
","544
"
"1560
","3845
","541
"
"1557
","3845
","541
"
"1558
","3845
","541
"
"1557
","3844
","540
"
"1558
","3844
","539
"
"1556
","3843
","540
"
"1561
","3843
","541
"
"1555
","3846
","596
"
"1555
","3845
","541
"
"1555
","3845
","540
"
"1554
","3846
","541
"
"1577
","3859
","548
"
"1553
","3845
","543
"
"1554
","3848
","542
"
"1556
","3845
","541
"
"1486
","3845
","539
"
"1553
","3845
","541
"
"1553
","3845
","539
"
"1551
","3845
","541
"
"1551
","3850
","540
"
"1536
","3865
","540
"
"1553
","3844
","539
"
"1551
","3845
","540
"
"1552
","3820
","540
"
"1552
","3845
","540
"
"1553
","3845
","540
"
"1549
","3845
","540
"
"1550
","3842
","539
"
"1549
","3845
","539
"
"1548
","3845
","540
"
"1548
","3845
","540
"
"1548
","3845
","540
"
"1549
","3840
","540
"
"1547
","3846
","539
"
"1547
","3846
","538
"
"1548
","3848
","540
"
"1548
","3845
","545
"
"1546
","3836
","539
"
"1547
","3848
","540
"
"1546
","3845
","539
"
"1542
","3845
","538
"
"1547
","3845
","539
"
"1546
","3848
","538
"
"1546
","3845
","539
"
"1544
","3845
","539
"
"1545
","3845
","539
"
"1546
","3846
","539
"
"1546
","3845
","539
"
"1544
","3848
","540
"
"1536
","3845
","540
"
"1542
","3843
","539
"
"1545
","3844
","538
"
"1542
","3845
","539
"
"1542
","3845
","540
"
"1542
","3845
","540
"
"1542
","3844
","542
"
"1544
","3843
","540
"
"1541
","3842
","535
"
"1542
","3844
","539
"
"1541
","3846
","540
"
"1541
","3845
","539
"
"1542
","3853
","541
"
"1508
","3844
","539
"
"1541
","3845
","541
"
"1539
","3841
","541
"
"1536
","3844
","540
"
"1538
","3844
","539
"
"1538
","3848
","541
"
"1539
","3844
","539
"
"1537
","3843
","540
"
"1537
","3843
","538
"
"1536
","3843
","541
"
"1540
","3843
","540
"
"1537
","3850
","550
"
"1536
","3843
","541
"
"1535
","3843
","540
"
"1536
","3842
","540
"
"1536
","3842
","538
"
"1536
","3841
","536
"
"1535
","3841
","541
"
"1536
","3839
","539
"
"1535
","3838
","542
"
"1535
","3840
","579
"
"1535
","3837
","540
"
"1535
","3836
","540
"
"1535
","3838
","541
"
"1542
","3835
","541
"
"1535
","3835
","541
"
"1535
","3834
","533
"
"1535
","3834
","541
"
"1535
","3833
","541
"
"1535
","3832
","545
"
"1535
","3829
","541
"
"1535
","3830
","539
"
"1535
","2926
","513
"
"977
","3442
","525
"
"979
","3442
","685
"
"977
","3441
","525
"
"980
","3442
","527
"
"980
","3443
","524
"
"978
","3441
","525
"
"978
","3441
","525
"
"979
","3445
","526
"
"979
","3456
","527
"
"966
","3445
","526
"
"979
","3438
","525
"
"980
","3437
","522
"
"980
","3438
","524
"
"983
","3446
","525
"
"981
","3437
","525
"
"980
","3438
","524
"
"982
","3438
","524
"
"990
","3438
","524
"
"981
","3437
","518
"
"977
","3437
","524
"
"980
","3436
","523
"
"980
","3435
","524
"
"981
","3437
","525
"
"981
","3435
","518
"
"973
","3437
","525
"
"981
","3435
","524
"
"981
","3435
","524
"
"981
","3435
","524
"
"981
","3433
","523
"
"982
","3434
","524
"
"983
","3433
","523
"
"982
","3433
","610
"
"981
","3433
","523
"
"977
","3433
","523
"
"982
","3433
","524
"
"984
","3432
","523
"
"981
","3433
","525
"
"981
","3429
","521
"
"981
","3434
","523
"
"982
","3432
","521
"
"981
","3430
","502
"
"980
","3429
","523
"
"982
","3429
","522
"
"981
","3429
","522
"
"982
","3430
","523
"
"981
","3433
","523
"
"981
","3428
","524
"
"981
","3429
","522
"
"980
","3428
","522
"
"972
","3432
","522
"
"981
","3427
","522
"
"980
","3429
","522
"
"981
","3424
","524
"
"979
","3413
","522
"
"980
","3427
","522
"
"977
","3426
","521
"
"980
","3439
","522
"
"964
","3425
","521
"
"980
","3425
","523
"
"977
","3424
","523
"
"979
","3424
","515
"
"1000
","3425
","522
"
"980
","3424
","521
"
"980
","3422
","522
"
"980
","3425
","521
"
"977
","3404
","523
"
"979
","3419
","527
"
"977
","3418
","521
"
"978
","3418
","523
"
"977
","3418
","521
"
"978
","3416
","522
"
"977
","3419
","522
"
"979
","3417
","520
"
"978
","3416
","520
"
"976
","3419
","521
"
"977
","3416
","526
"
"969
","3425
","521
"
"976
","3416
","515
"
"969
","3414
","521
"
"975
","3416
","544
"
"973
","3414
","522
"
"980
","3414
","522
"
"973
","3412
","521
"
"974
","3411
","521
"
"973
","3411
","521
"
"975
","3411
","521
"
"975
","3409
","531
"
"976
","3410
","517
"
"974
","3409
","521
"
"971
","3410
","521
"
"984
","3405
","523
"
"973
","3408
","522
"
"974
","3405
","518
"
"972
","3409
","522
"
"974
","3406
","522
"
"973
","3404
","520
"
"972
","3408
","518
"
"972
","3404
","521
"
"971
","3404
","522
"
"971
","3405
","522
"
"969
","3404
","522
"
"971
","3406
","521
"
"971
","3403
","522
"
"971
","3404
","520
"
"972
","3401
","521
"
"952
","3402
","521
"
"971
","3401
","522
"
"971
","3401
","523
"
"970
","3402
","515
"
"985
","3400
","524
"
"971
","3401
","520
"
"970
","3397
","523
"
"971
","3400
","523
"
"970
","3400
","522
"
"969
","3399
","524
"
"970
","3397
","522
"
"970
","3397
","523
"
"970
","3386
","520
"
"969
","3396
","523
"
"966
","3396
","522
"
"969
","3387
","522
"
"969
","3394
","522
"
"971
","3394
","522
"
"968
","3394
","523
"
"965
","3394
","523
"
"968
","3394
","523
"
"971
","3394
","523
"
"968
","3393
","523
"
"970
","3393
","525
"
"968
","3393
","512
"
"968
","3392
","554
"
"969
","3392
","523
"
"970
","3393
","524
"
"968
","3398
","521
"
"969
","3392
","524
"
"971
","3392
","525
"
"968
","3389
","523
"
"969
","3390
","524
"
"968
","3409
","523
"
"966
","3387
","521
"
"968
","3411
","525
"
"965
","3385
","524
"
"968
","3386
","523
"
"966
","3386
","523
"
"968
","3385
","524
"
"968
","3384
","524
"
"966
","3384
","524
"
"967
","3384
","524
"
"967
","3387
","525
"
"967
","3386
","525
"
"967
","3382
","525
"
"968
","3382
","524
"
"968
","3380
","528
"
"963
","3380
","524
"
"964
","3380
","525
"
"965
","3380
","524
"
"980
","3379
","523
"
"966
","3378
","525
"
"968
","3377
","524
"
"966
","3377
","524
"
"966
","3379
","527
"
"968
","3376
","527
"
"968
","3377
","526
"
"966
","3377
","524
"
"967
","3377
","525
"
"969
","3376
","525
"
"968
","3373
","525
"
"965
","3375
","528
"
"968
","3376
","524
"
"966
","3373
","525
"
"970
","3372
","526
"
"969
","3372
","525
"
"965
","3372
","525
"
"969
","3371
","524
"
"966
","3372
","525
"
"968
","3372
","528
"
"968
","3370
","526
"
"968
","3349
","521
"
"966
","3370
","526
"
"969
","3369
","525
"
"968
","3370
","526
"
"968
","3369
","524
"
"970
","3370
","526
"
"969
","3370
","525
"
"970
","3368
","535
"
"968
","3369
","526
"
"970
","3368
","526
"
"969
","3367
","528
"
"969
","3366
","362
"
"970
","3366
","526
"
"968
","3368
","527
"
"965
","3366
","528
"
"969
","3365
","526
"
"968
","3364
","526
"
"968
","3365
","526
"
"968
","3365
","526
"
"968
","3364
","526
"
"969
","3364
","526
"
"968
","3350
","529
"
"969
","3363
","526
"
"966
","3366
","516
"
"968
","3363
","526
"
"968
","3363
","526
"
"967
","3362
","527
"
