sensor_0,sensor_1,sensor_2
"426
","570
","1947
"
"424
","571
","1947
"
"426
","570
","1947
"
"427
","571
","1947
"
"428
","569
","1947
"
"426
","572
","1945
"
"425
","569
","1946
"
"427
","571
","1949
"
"427
","577
","1945
"
"431
","570
","1945
"
"427
","573
","1945
"
"416
","573
","1944
"
"429
","570
","1944
"
"431
","569
","1944
"
"429
","570
","1943
"
"432
","570
","1944
"
"432
","570
","1942
"
"432
","576
","1942
"
"432
","569
","1936
"
"436
","570
","1942
"
"432
","567
","1924
"
"438
","568
","1942
"
"432
","569
","1940
"
"434
","569
","1942
"
"413
","569
","1944
"
"435
","569
","1942
"
"435
","569
","1942
"
"434
","569
","1942
"
"433
","569
","1941
"
"437
","569
","1943
"
"436
","568
","1942
"
"437
","569
","1941
"
"436
","565
","1942
"
"437
","566
","1942
"
"436
","568
","1941
"
"438
","554
","1941
"
"436
","569
","1943
"
"438
","568
","1942
"
"439
","569
","1944
"
"438
","566
","1944
"
"440
","568
","1942
"
"438
","569
","1942
"
"440
","566
","1942
"
"443
","567
","1941
"
"437
","568
","1942
"
"436
","566
","1942
"
"441
","585
","1942
"
"440
","570
","1946
"
"437
","566
","1942
"
"440
","568
","1941
"
"441
","566
","1945
"
"442
","566
","1947
"
"439
","566
","1943
"
"442
","566
","1951
"
"442
","566
","1947
"
"441
","562
","1945
"
"442
","564
","1944
"
"444
","565
","1944
"
"442
","565
","1945
"
"441
","566
","1946
"
"443
","565
","1945
"
"443
","577
","1946
"
"443
","565
","1946
"
"443
","565
","1947
"
"442
","571
","1947
"
"421
","566
","1948
"
"442
","564
","1941
"
"441
","565
","1949
"
"443
","564
","1954
"
"460
","564
","1949
"
"443
","565
","1948
"
"435
","565
","1949
"
"443
","565
","1951
"
"443
","564
","1951
"
"436
","564
","1951
"
"444
","564
","1951
"
"444
","565
","1950
"
"441
","564
","1951
"
"443
","563
","1956
"
"443
","565
","1954
"
"480
","560
","1952
"
"443
","564
","1953
"
"442
","564
","1953
"
"443
","563
","1953
"
"438
","564
","1953
"
"444
","564
","1952
"
"440
","563
","1954
"
"442
","562
","1954
"
"443
","565
","1955
"
"443
","564
","1955
"
"441
","563
","1955
"
"448
","562
","1956
"
"440
","562
","1957
"
"441
","563
","1956
"
"442
","601
","1958
"
"442
","563
","1957
"
"442
","560
","1957
"
"441
","562
","1958
"
"442
","562
","1957
"
"442
","562
","1962
"
"441
","563
","1958
"
"441
","560
","1958
"
"441
","562
","1958
"
"440
","560
","1960
"
"437
","562
","1960
"
"437
","562
","1950
"
"440
","562
","1960
"
"443
","563
","1961
"
"439
","562
","1961
"
"370
","562
","1961
"
"440
","564
","1963
"
"440
","563
","1962
"
"440
","561
","1965
"
"439
","561
","1963
"
"441
","562
","1964
"
"442
","561
","1964
"
"440
","561
","1963
"
"440
","562
","1966
"
"438
","561
","1958
"
"440
","561
","1966
"
"442
","561
","1966
"
"440
","561
","1966
"
"439
","562
","1965
"
"438
","561
","1968
"
"440
","562
","1968
"
"440
","562
","1970
"
"438
","545
","1969
"
"437
","560
","1969
"
"440
","560
","1969
"
"441
","563
","1969
"
"441
","565
","1972
"
"440
","561
","1971
"
"440
","562
","1972
"
"441
","558
","1970
"
"438
","560
","1971
"
"439
","558
","1972
"
"438
","560
","1973
"
"438
","561
","1969
"
"436
","560
","1973
"
"439
","560
","1973
"
"440
","562
","1974
"
"438
","547
","1973
"
"441
","561
","1969
"
"437
","560
","1975
"
"439
","560
","1976
"
"438
","559
","1981
"
"440
","559
","1977
"
"440
","561
","1978
"
"440
","560
","1978
"
"442
","560
","1978
"
"440
","553
","1979
"
"440
","559
","1977
"
"440
","560
","1979
"
"433
","560
","1978
"
"440
","562
","1979
"
"446
","561
","1981
"
"440
","561
","1981
"
"438
","561
","1980
"
"441
","572
","1981
"
"440
","558
","1981
"
"440
","560
","1980
"
"441
","560
","1982
"
"441
","558
","1984
"
"440
","558
","1970
"
"440
","558
","1982
"
"442
","551
","1984
"
"442
","560
","1979
"
"441
","533
","2132
"
"440
","559
","1985
"
"441
","560
","1985
"
"443
","558
","1994
"
"442
","559
","1986
"
"442
","558
","1987
"
"442
","560
","1987
"
"441
","545
","1987
"
"442
","557
","2131
"
"442
","558
","1989
"
"442
","557
","1987
"
"441
","558
","1990
"
"443
","557
","1990
"
"442
","557
","1990
"
"440
","557
","1994
"
"442
","556
","1992
"
"459
","557
","1991
"
"442
","558
","1992
"
"445
","564
","1982
"
"442
","558
","1993
"
"441
","547
","1994
"
"442
","558
","1994
"
"444
","555
","1995
"
"443
","558
","1998
"
"442
","558
","1994
"
"444
","557
","1990
"
"443
","558
","1995
"
"442
","557
","2000
"
"444
","555
","1996
"
"444
","560
","1997
"
"444
","556
","1997
"
"443
","558
","1998
"
"443
","557
","2003
"
"443
","557
","2000
"
"443
","556
","1998
"
"443
","558
","1999
"
"445
","558
","2000
"
"441
","562
","2000
"
"445
","556
","2001
"
"445
","557
","2002
"
"445
","559
","2001
"
"445
","557
","2001
"
"444
","557
","2003
"
"444
","556
","2003
"
"446
","556
","2014
"
"449
","556
","2003
"
"445
","557
","2003
"
"445
","561
","2004
"
"445
","542
","2005
"
"446
","556
","2008
"
"446
","560
","2008
"
"446
","557
","2005
"
"460
","557
","2006
"
"445
","558
","2006
"
"446
","556
","2005
"
"446
","555
","2006
"
"446
","562
","2008
"
"446
","556
","2008
"
"447
","554
","2009
"
"449
","556
","2041
"
"449
","556
","2016
"
"447
","557
","2010
"
"448
","555
","2010
"
"447
","556
","2010
"
"448
","557
","2012
"
"449
","556
","2011
"
"448
","557
","2009
"
"445
","556
","2012
"
"448
","556
","2024
"
"448
","556
","2014
"
"449
","555
","2013
"
"446
","556
","2013
"
"449
","553
","2014
"
"447
","556
","2013
"
"450
","546
","2013
"
"447
","560
","2012
"
"449
","555
","2019
"
"449
","556
","2014
"
"449
","554
","2013
"
"445
","555
","2012
"
"451
","560
","2013
"
"436
","555
","2014
"
"449
","554
","2014
"
"441
","555
","2014
"
"449
","554
","2014
"
"450
","544
","2013
"
"449
","555
","2016
"
"449
","707
","1970
"
"418
","563
","1909
"
"421
","563
","1909
"
"425
","563
","1909
"
"422
","563
","1935
"
"422
","563
","1909
"
"421
","589
","1909
"
"425
","564
","1910
"
"422
","566
","1909
"
"422
","564
","1913
"
"419
","563
","1910
"
"422
","563
","1909
"
"413
","566
","1910
"
"421
","563
","1912
"
"421
","566
","1910
"
"422
","563
","1912
"
"421
","564
","1912
"
"422
","565
","1912
"
"421
","564
","1873
"
"424
","564
","1912
"
"431
","564
","1913
"
"421
","563
","1912
"
"379
","565
","1913
"
"423
","564
","1913
"
"421
","564
","1914
"
"421
","565
","1913
"
"422
","565
","1913
"
"421
","570
","1898
"
"421
","565
","1912
"
"419
","565
","1913
"
"421
","566
","1912
"
"420
","565
","1914
"
