sensor_0,sensor_1,sensor_2
"1418
","1740
","709
"
"1402
","1740
","710
"
"1402
","1740
","710
"
"1401
","1738
","709
"
"1402
","1741
","709
"
"1402
","1740
","704
"
"1400
","1739
","712
"
"1401
","1739
","711
"
"1400
","1740
","708
"
"1400
","1739
","709
"
"1433
","1738
","710
"
"1400
","1740
","710
"
"1398
","1733
","710
"
"1400
","1737
","709
"
"1401
","1733
","711
"
"1400
","1737
","705
"
"1400
","1737
","709
"
"1398
","1737
","709
"
"1398
","1737
","711
"
"1410
","1735
","709
"
"1400
","1735
","710
"
"1398
","1736
","729
"
"1400
","1734
","710
"
"1399
","1733
","710
"
"1398
","1732
","713
"
"1397
","1745
","710
"
"1398
","1734
","709
"
"1397
","1732
","709
"
"1400
","1733
","708
"
"1398
","1733
","709
"
"1398
","1733
","710
"
"1398
","1732
","710
"
"1397
","1731
","708
"
"1397
","1730
","708
"
"1396
","1731
","713
"
"1398
","1729
","709
"
"1400
","1730
","709
"
"1398
","1731
","709
"
"1398
","1730
","710
"
"1398
","1731
","708
"
"1397
","1729
","709
"
"1399
","1730
","713
"
"1397
","1729
","709
"
"1398
","1729
","709
"
"1398
","1731
","710
"
"1397
","1729
","712
"
"1397
","1729
","712
"
"1398
","1730
","709
"
"1398
","1733
","708
"
"1397
","1728
","711
"
"1397
","1729
","709
"
"1397
","1737
","710
"
"1399
","1733
","709
"
"1398
","1729
","710
"
"1397
","1728
","708
"
"1396
","1729
","712
"
"1396
","1724
","710
"
"1396
","1746
","708
"
"1277
","1726
","710
"
"1397
","1744
","709
"
"1396
","1725
","709
"
"1398
","1726
","710
"
"1397
","1725
","709
"
"1395
","1725
","710
"
"1398
","1726
","709
"
"1397
","1724
","708
"
"1397
","1725
","708
"
"1406
","1726
","709
"
"1400
","1725
","710
"
"1397
","1725
","710
"
"1384
","1726
","711
"
"1398
","1724
","708
"
"1395
","1725
","653
"
"1397
","1715
","708
"
"1397
","1723
","712
"
"1396
","1724
","710
"
"1397
","1725
","709
"
"1396
","1723
","708
"
"1396
","1724
","709
"
"1396
","1724
","710
"
"1396
","1724
","709
"
"1396
","1723
","702
"
"1397
","1726
","709
"
"1396
","1724
","708
"
"1400
","1724
","707
"
"1395
","1725
","710
"
"1396
","1724
","709
"
"1395
","1724
","709
"
"1400
","1713
","710
"
"1397
","1724
","709
"
"1408
","1724
","712
"
"1394
","1725
","710
"
"1394
","1726
","712
"
"1394
","1724
","709
"
"1393
","1726
","710
"
"1393
","1725
","710
"
"1396
","1695
","709
"
"1394
","1756
","773
"
"1394
","1726
","710
"
"1394
","1725
","713
"
"1395
","1726
","708
"
"1395
","1725
","708
"
"1394
","1726
","710
"
"1394
","1726
","710
"
"1396
","1726
","710
"
"1390
","1727
","709
"
"1393
","1728
","710
"
"1395
","1720
","712
"
"1393
","1728
","712
"
"1393
","1728
","709
"
"1392
","1729
","709
"
"1392
","1729
","726
"
"1393
","1731
","710
"
"1395
","1730
","713
"
"1392
","1731
","710
"
"1392
","1730
","709
"
"1392
","1730
","711
"
"1392
","1731
","710
"
"1393
","1731
","710
"
"1392
","1731
","709
"
"1393
","1732
","709
"
"1393
","1735
","709
"
"1392
","1733
","710
"
"1392
","1731
","710
"
"1392
","1733
","711
"
"1390
","1736
","710
"
"1392
","1734
","712
"
"1392
","1734
","710
"
"1392
","1734
","708
"
"1393
","1734
","712
"
"1392
","1732
","709
"
"1392
","1734
","712
"
"1392
","1734
","708
"
