sensor_0,sensor_1,sensor_2
"1104
","1240
","539
"
"1101
","1240
","530
"
"1102
","1241
","543
"
"1102
","1241
","545
"
"1101
","1245
","542
"
"1103
","1240
","544
"
"1101
","1241
","544
"
"1102
","1240
","545
"
"1101
","1240
","543
"
"1100
","1240
","522
"
"1100
","1244
","544
"
"1099
","1240
","546
"
"1101
","1238
","544
"
"1098
","1238
","548
"
"1102
","1238
","545
"
"1100
","1240
","537
"
"1101
","1238
","543
"
"1098
","1238
","543
"
"1097
","1238
","544
"
"1098
","1238
","545
"
"1097
","1240
","544
"
"1099
","1238
","545
"
"1099
","1242
","544
"
"1090
","1238
","545
"
"1099
","1238
","544
"
"1096
","1239
","543
"
"1096
","1238
","544
"
"1097
","1239
","544
"
"1100
","1238
","545
"
"1098
","1241
","544
"
"1096
","1238
","544
"
"1098
","1237
","545
"
"1099
","1237
","545
"
"1097
","1236
","544
"
"1094
","1237
","543
"
"1096
","1239
","545
"
"1140
","1238
","545
"
"1097
","1238
","544
"
"1099
","1238
","544
"
"1099
","1235
","560
"
"1096
","1239
","545
"
"1097
","1238
","545
"
"1097
","1240
","545
"
"1096
","1237
","544
"
"1094
","1238
","544
"
"1126
","1237
","544
"
"1096
","1238
","545
"
"1096
","1237
","542
"
"1094
","1238
","546
"
"1095
","1237
","545
"
"1096
","1243
","545
"
"1096
","1236
","545
"
"1094
","1234
","545
"
"1097
","1238
","545
"
"1097
","1252
","547
"
"1097
","1236
","555
"
"1097
","1237
","544
"
"1097
","1236
","544
"
"1098
","1237
","544
"
"1097
","1235
","543
"
"1100
","1238
","544
"
"1094
","1237
","546
"
"1096
","1236
","542
"
"1097
","1237
","544
"
"1098
","1237
","543
"
"1098
","1236
","544
"
"1098
","1236
","544
"
"1097
","1238
","544
"
"1094
","1236
","545
"
"1098
","1237
","544
"
"1101
","1238
","544
"
"1097
","1238
","545
"
"1098
","1237
","545
"
"1098
","1237
","545
"
"1099
","1237
","544
"
"1085
","1236
","544
"
"1101
","1237
","546
"
"1099
","1236
","544
"
"1099
","1197
","545
"
"1101
","1237
","545
"
"1100
","1236
","546
"
"1101
","1236
","545
"
"1100
","1236
","545
"
"1102
","1237
","544
"
"1098
","1237
","545
"
"1101
","1236
","552
"
"1102
","1237
","546
"
"1101
","1239
","545
"
"1099
","1237
","551
"
"1101
","1237
","546
"
"1104
","1238
","545
"
"1102
","1238
","546
"
"1102
","1237
","548
"
"1103
","1237
","545
"
"1102
","1242
","547
"
"1097
","1237
","546
"
"1101
","1238
","546
"
"1102
","1241
","546
"
"1104
","1241
","543
"
"1102
","1238
","547
"
"1105
","1236
","547
"
"1105
","1237
","548
"
"1105
","1254
","547
"
"1105
","1237
","546
"
"1105
","1237
","544
"
"1105
","1237
","544
"
"1105
","1237
","546
"
"1106
","1238
","547
"
"1106
","1238
","547
"
"1105
","1237
","548
"
"1106
","1237
","546
"
"1107
","1241
","546
"
"1089
","1238
","548
"
