sensor_0,sensor_1,sensor_2
"122
","101
","125
"
"116
","101
","125
"
"122
","102
","123
"
"110
","102
","124
"
"121
","101
","126
"
"121
","101
","125
"
"122
","102
","124
"
"121
","104
","123
"
"121
","100
","126
"
"123
","100
","123
"
"120
","104
","124
"
"122
","102
","119
"
"122
","102
","124
"
"121
","101
","125
"
"122
","74
","124
"
"121
","102
","125
"
"122
","101
","126
"
"122
","101
","124
"
"120
","101
","124
"
"121
","101
","124
"
"124
","101
","126
"
"122
","101
","124
"
"122
","101
","124
"
"125
","101
","126
"
"123
","108
","127
"
"124
","101
","125
"
"123
","102
","126
"
"120
","102
","124
"
"122
","102
","125
"
"122
","101
","125
"
"119
","101
","125
"
"122
","100
","125
"
"122
","106
","125
"
"122
","101
","125
"
"123
","100
","124
"
"122
","99
","124
"
"121
","103
","124
"
"122
","102
","125
"
"123
","104
","124
"
"118
","101
","122
"
"121
","101
","125
"
"125
","101
","125
"
"121
","100
","120
"
"124
","104
","124
"
"120
","101
","124
"
"119
","102
","128
"
"120
","101
","125
"
"140
","104
","125
"
"122
","101
","125
"
"120
","102
","125
"
"122
","101
","125
"
"122
","101
","126
"
"125
","101
","125
"
"122
","101
","125
"
"122
","99
","125
"
"123
","102
","126
"
"121
","105
","125
"
"122
","102
","126
"
"121
","101
","125
"
"126
","101
","124
"
"125
","101
","126
"
"122
","102
","125
"
"123
","102
","125
"
"121
","102
","125
"
"118
","101
","124
"
"121
","102
","125
"
"117
","102
","125
"
"122
","102
","124
"
"121
","101
","124
"
"121
","101
","125
"
"122
","101
","125
"
"122
","102
","125
"
"122
","102
","124
"
"122
","102
","120
"
"122
","101
","125
"
"121
","100
","125
"
"114
","104
","126
"
"120
","101
","123
"
"122
","101
","128
"
"123
","104
","125
"
"121
","102
","125
"
"120
","101
","124
"
"119
","101
","123
"
"122
","101
","124
"
"121
","102
","125
"
"124
","104
","125
"
"122
","101
","124
"
"121
","101
","125
"
"126
","102
","124
"
"120
","102
","125
"
"121
","101
","125
"
"122
","104
","125
"
"122
","99
","123
"
"121
","100
","125
"
"122
","101
","126
"
"122
","104
","128
"
"122
","99
","124
"
"121
","101
","125
"
"123
","101
","124
"
"121
","101
","123
"
"123
","101
","125
"
"123
","101
","126
"
"121
","101
","122
"
"123
","102
","125
"
"121
","102
","129
"
"122
","102
","126
"
"121
","101
","122
"
"122
","101
","125
"
"120
","102
","125
"
"121
","109
","125
"
"124
","102
","124
"
"121
","101
","124
"
"124
","100
","122
"
"122
","102
","123
"
"118
","101
","125
"
"121
","103
","123
"
"122
","100
","128
"
"122
","100
","125
"
"120
","98
","125
"
"121
","101
","123
"
"121
","100
","124
"
"122
","101
","125
"
"123
","102
","125
"
"121
","100
","125
"
"121
","105
","124
"
"122
","101
","125
"
"120
","102
","126
"
"123
","101
","125
"
"122
","102
","126
"
"121
","100
","124
"
"114
","102
","133
"
"120
","102
","124
"
"122
","102
","125
"
"121
","101
","124
"
"122
","101
","124
"
"118
","104
","126
"
"122
","102
","125
"
"120
","101
","125
"
"122
","102
","125
"
"121
","101
","124
"
"123
","102
","125
"
"121
","102
","128
"
"121
","102
","126
"
"122
","102
","126
"
"122
","101
","125
"
"122
","101
","126
"
"121
","100
","128
"
"121
","101
","125
"
"123
","101
","128
"
"122
","102
","125
"
"122
","101
","125
"
"122
","104
","124
"
"122
","101
","125
"
"122
","102
","123
"
"122
","101
","125
"
"122
","102
","124
"
"122
","102
","124
"
"121
","101
","124
"
"130
","100
","125
"
"122
","101
","125
"
"122
","101
","125
"
"124
","101
","126
"
"121
","100
","123
"
"121
","106
","123
"
"121
","103
","125
"
"122
","101
","125
"
"122
","101
","125
"
"115
","102
","179
"
"121
","100
","125
"
"122
","101
","124
"
"122
","101
","126
"
"121
","102
","124
"
"121
","101
","125
"
"121
","100
","124
"
"121
","102
","124
"
"121
","102
","125
"
"122
","101
","124
"
"123
","101
","128
"
"122
","101
","125
"
"122
","102
","125
"
"122
","101
","124
"
"122
","100
","124
"
"121
","101
","125
"
"117
","102
","125
"
"121
","128
","124
"
"123
","100
","128
"
"122
","104
","124
"
"121
","102
","126
"
"121
","101
","124
"
"122
","101
","125
"
"123
","102
","125
"
"122
","102
","126
"
"122
","101
","129
"
"122
","101
","124
"
"121
","102
","124
"
"88
","101
","124
"
"120
","101
","138
"
"122
","101
","125
"
"121
","101
","125
"
"121
","101
","125
"
"121
","104
","124
"
"121
","105
","129
"
"125
","104
","125
"
"121
","101
","125
"
"121
","101
","125
"
"123
","101
","124
"
"160
","101
","124
"
"122
","101
","125
"
"122
","100
","130
"
"120
","103
","124
"
"121
","102
","125
"
"120
","102
","125
"
"124
","101
","125
"
"121
","101
","124
"
"120
","104
","125
"
"123
","101
","124
"
"122
","101
","125
"
"120
","101
","126
"
"121
","100
","125
"
"122
","101
","124
"
"122
","100
","125
"
"123
","112
","125
"
"122
","102
","124
"
"122
","101
","124
"
"121
","101
","125
"
"114
","101
","125
"
"122
","102
","124
"
"122
","101
","124
"
"121
","102
","124
"
"122
","104
","125
"
"120
","102
","124
"
"122
","101
","125
"
"122
","100
","124
"
"121
","101
","125
"
"124
","101
","124
"
"121
","101
","124
"
"122
","102
","124
"
"122
","101
","124
"
"121
","101
","124
"
"122
","100
","125
"
"122
","101
","124
"
"121
","100
","124
"
"121
","98
","118
"
"125
","105
","123
"
"123
","100
","125
"
"121
","102
","124
"
"123
","101
","125
"
"121
","100
","124
"
"122
","104
","125
"
"122
","102
","125
"
"122
","105
","128
"
"121
","101
","125
"
"114
","101
","126
"
"122
","102
","122
"
"121
","101
","126
"
"122
","102
","125
"
"122
","105
","124
"
"120
","104
","129
"
"121
","104
","124
"
"123
","107
","123
"
"122
","104
","124
"
"123
","105
","124
"
"123
","104
","125
"
"122
","107
","123
"
"124
","104
","126
"
"122
","115
","123
"
"122
","100
","123
"
"122
","106
","125
"
"121
","104
","124
"
"123
","104
","124
"
"120
","104
","125
"
"121
","105
","124
"
"121
","104
","124
"
"120
","105
","124
"
"122
","107
","124
"
"123
","104
","124
"
"121
","104
","124
"
"122
","105
","120
"
"120
","105
","125
"
"121
","106
","124
"
"122
","104
","124
"
"121
","104
","125
"
"122
","102
","121
"
"121
","104
","122
"
"122
","102
","125
"
