sensor_0,sensor_1,sensor_2
"759
","2054
","526
"
"766
","2053
","530
"
"761
","2052
","530
"
"760
","2054
","529
"
"758
","2063
","528
"
"755
","2053
","527
"
"756
","2054
","529
"
"760
","2052
","526
"
"758
","2054
","526
"
"760
","2054
","530
"
"758
","2054
","530
"
"757
","2055
","520
"
"758
","2056
","526
"
"776
","2054
","528
"
"758
","2074
","526
"
"758
","2056
","529
"
"757
","2053
","527
"
"760
","2056
","528
"
"757
","2056
","529
"
"758
","2054
","528
"
"757
","2056
","528
"
"760
","2056
","528
"
"757
","2056
","528
"
"757
","2064
","527
"
"758
","2057
","527
"
"756
","2054
","527
"
"757
","2057
","526
"
"757
","2033
","526
"
"760
","2058
","528
"
"758
","2056
","526
"
"760
","2064
","525
"
"757
","2058
","526
"
"758
","2058
","528
"
"757
","2058
","529
"
"757
","2058
","525
"
"756
","2060
","529
"
"758
","2059
","528
"
"757
","2058
","525
"
"758
","2058
","523
"
"757
","2059
","522
"
"757
","2059
","525
"
"758
","2059
","534
"
"760
","2057
","530
"
"757
","2057
","526
"
"757
","2058
","526
"
"689
","2057
","524
"
"757
","2057
","529
"
"757
","2057
","529
"
"757
","2065
","525
"
"757
","2059
","522
"
"757
","2063
","524
"
"757
","2072
","529
"
"753
","2060
","531
"
"754
","2058
","523
"
"757
","2060
","521
"
"766
","2060
","523
"
"757
","2048
","529
"
"757
","2059
","525
"
"756
","2058
","523
"
"755
","2059
","523
"
"755
","2061
","525
"
"756
","2060
","522
"
"757
","2059
","527
"
"755
","2060
","525
"
"753
","2060
","524
"
"755
","2060
","524
"
"756
","2060
","526
"
"755
","2060
","542
"
"756
","2060
","526
"
"755
","2060
","524
"
"755
","2060
","521
"
"754
","2060
","523
"
"757
","2060
","520
"
"755
","2059
","524
"
"754
","2060
","525
"
"754
","2060
","525
"
"756
","2061
","524
"
"755
","2061
","523
"
"752
","2061
","523
"
"753
","2061
","522
"
"760
","2059
","525
"
"756
","2061
","523
"
"742
","2061
","522
"
"754
","2065
","522
"
"748
","2061
","522
"
"752
","2065
","522
"
"753
","2066
","523
"
"753
","2062
","522
"
"753
","2062
","522
"
"753
","2066
","522
"
"754
","2063
","522
"
"754
","2063
","523
"
"772
","2062
","524
"
"752
","2064
","523
"
"755
","2069
","523
"
"753
","2063
","520
"
"755
","2062
","522
"
"753
","2065
","522
"
"754
","2065
","523
"
"753
","2064
","523
"
"754
","2065
","522
"
"755
","2074
","523
"
"753
","2065
","522
"
"753
","2064
","523
"
"755
","2067
","521
"
"754
","2066
","523
"
"755
","2067
","521
"
"756
","2065
","518
"
"756
","2066
","522
"
"755
","2064
","522
"
"756
","2054
","520
"
"757
","1908
","519
"
"739
","2066
","521
"
"756
","2064
","522
"
"760
","2066
","521
"
"758
","2066
","521
"
"760
","2065
","521
"
"758
","2067
","523
"
"752
","2066
","521
"
"758
","2067
","521
"
"761
","2066
","521
"
"761
","2066
","531
"
"766
","2067
","520
"
"761
","2065
","521
"
"762
","2067
","520
"
"764
","2065
","520
"
"764
","2066
","521
"
"764
","2067
","521
"
"766
","2066
","520
"
"765
","2067
","518
"
"765
","2065
","520
"
"767
","2066
","520
"
"766
","2066
","520
"
"766
","2065
","521
"
"770
","2065
","511
"
"770
","2066
","520
"
"770
","2065
","519
"
"768
","2066
","519
"
"770
","2065
","516
"
"771
","2067
","520
"
"783
","2067
","519
"
"774
","2067
","518
"
"773
","2067
","517
"
"776
","2069
","516
"
"774
","2068
","518
"
"773
","2067
","518
"
"777
","2067
","513
"
"777
","2068
","518
"
"779
","2067
","517
"
"775
","2069
","518
"
"779
","2069
","518
"
"779
","2067
","519
"
"781
","2068
","518
"
"782
","2069
","517
"
"782
","2075
","517
"
"784
","2068
","516
"
"782
","2067
","517
"
"785
","2068
","511
"
"786
","2067
","520
"
"785
","2067
","518
"
"785
","2070
","517
"
"787
","2068
","518
"
"789
","2068
","518
"
"789
","2069
","518
"
"790
","2069
","518
"
"796
","2068
","517
"
"785
","2069
","517
"
"792
","2070
","517
"
"793
","2069
","524
"
"795
","2069
","517
"
"798
","2069
","517
"
"794
","2070
","517
"
"798
","2072
","516
"
"797
","2073
","518
"
"799
","2072
","518
"
"801
","2070
","520
"
"801
","2068
","517
"
"811
","2070
","517
"
"801
","2072
","517
"
"800
","2069
","517
"
"802
","2072
","517
"
"804
","2072
","517
"
"804
","2072
","518
"
"800
","2070
","517
"
"805
","2072
","516
"
"806
","2083
","518
"
"808
","2070
","517
"
"810
","2070
","518
"
"810
","2072
","516
"
"810
","2070
","518
"
"810
","2070
","518
"
"812
","2065
","517
"
"813
","2072
","523
"
"813
","2076
","517
"
"814
","2070
","516
"
"816
","2068
","517
"
"816
","2070
","517
"
"817
","2070
","517
"
"818
","2071
","516
"
"818
","2070
","516
"
"820
","2072
","517
"
"821
","2070
","521
"
"824
","2093
","517
"
"822
","2070
","517
"
"822
","2070
","515
"
"824
","2070
","530
"
"812
","2071
","517
"
"827
","2070
","516
"
"827
","2070
","517
"
"827
","2072
","516
"
"828
","2073
","516
"
"829
","2070
","515
"
"835
","2070
","515
"
"832
","2068
","520
"
"829
","2070
","511
"
"833
","2052
","516
"
"833
","2070
","515
"
"834
","2070
","521
"
"834
","2069
","515
"
"835
","2070
","515
"
"836
","2070
","516
"
"837
","2069
","513
"
"836
","2070
","515
"
"838
","2064
","514
"
"838
","2069
","517
"
"838
","2070
","518
"
"840
","2071
","515
"
"841
","2069
","515
"
"842
","2070
","514
"
"842
","2070
","526
"
"842
","2074
","515
"
"838
","2069
","515
"
"844
","2069
","518
"
"845
","2068
","515
"
"856
","2069
","514
"
"844
","2069
","533
"
"845
","2070
","514
"
"846
","2069
","514
"
"850
","2070
","514
"
"850
","2069
","515
"
"850
","2072
","516
"
"849
","2070
","514
"
"850
","2070
","517
"
"857
","2070
","514
"
"851
","2070
","513
"
"852
","2069
","515
"
"851
","2070
","512
"
"854
","2070
","513
"
"856
","2072
","513
"
"856
","2070
","514
"
"854
","2080
","514
"
"859
","2069
","514
"
"857
","2072
","514
"
"858
","2070
","514
"
"859
","1797
","460
"
"805
","1082
","504
"
"809
","1076
","506
"
"805
","1081
","504
"
"806
","1082
","504
"
"821
","1083
","505
"
"806
","1088
","478
"
"805
","1083
","505
"
"805
","1083
","506
"
"804
","1083
","504
"
"805
","1083
","460
"
"805
","1094
","504
"
"804
","1081
","505
"
"803
","1081
","502
"
"801
","1083
","498
"
"805
","1080
","505
"
"804
","1081
","503
"
"803
","1081
","501
"
"803
","1080
","502
"
"804
","1081
","504
"
"804
","1081
","504
"
"804
","1077
","504
"
"802
","1082
","505
"
"804
","1081
","506
"
"802
","1080
","505
"
"801
","1082
","503
"
"802
","1080
","504
"
"802
","1079
","502
"
"804
","1078
","506
"
"803
","1078
","502
"
"804
","1078
","511
"
"802
","1058
","502
"
"802
","1076
","504
"
"806
","1081
","502
"
"802
","1078
","502
"
"802
","1054
","504
"
"802
","1077
","502
"
"803
","1076
","504
"
"802
","1077
","504
"
"800
","1077
","502
"
"801
","1076
","501
"
"789
","1078
","502
"
"782
","1073
","501
"
"801
","1080
","516
"
"798
","1077
","501
"
"801
","1077
","502
"
"800
","1078
","501
"
"800
","1077
","502
"
"801
","1074
","502
"
"799
","1076
","501
"
"798
","1076
","500
"
"800
","1077
","501
"
"800
","1077
","493
"
"800
","1076
","501
"
"800
","1075
","502
"
"800
","1075
","501
"
"796
","1076
","493
"
"801
","1076
","499
"
"798
","1076
","501
"
"797
","1075
","500
"
"798
","1076
","501
"
"798
","1075
","502
"
"799
","1075
","501
"
"800
","1083
","501
"
"798
","1076
","499
"
"799
","1083
","500
"
"798
","1075
","501
"
"798
","1030
","500
"
"800
","1076
","501
"
"797
","1075
","502
"
"796
","1075
","500
"
"797
","1075
","498
"
"798
","1074
","500
"
"797
","1076
","500
"
"798
","1075
","501
"
"797
","1074
","510
"
"797
","1074
","500
"
"797
","1073
","500
"
"798
","1073
","500
"
"796
","1075
","500
"
"795
","1073
","511
"
"797
","1073
","500
"
"796
","1072
","499
"
"796
","1072
","499
"
"795
","1073
","498
"
"866
","1072
","501
"
"798
","1072
","500
"
"792
","1073
","499
"
"796
","1072
","498
"
"792
","1072
","504
"
"796
","1066
","499
"
"794
","1072
","499
"
"795
","1073
","499
"
"793
","1072
","499
"
"795
","1072
","500
"
"794
","1072
","499
"
"794
","1072
","505
"
