sensor_0,sensor_1,sensor_2
"120
","150
","128
"
"119
","150
","126
"
"120
","149
","124
"
"123
","152
","126
"
"121
","151
","127
"
"121
","150
","126
"
"121
","150
","126
"
"120
","152
","128
"
"123
","150
","128
"
"121
","151
","128
"
"121
","154
","126
"
"120
","152
","128
"
"121
","150
","128
"
"121
","150
","128
"
"120
","149
","125
"
"128
","152
","129
"
"121
","152
","128
"
"121
","152
","129
"
"121
","150
","126
"
"121
","150
","126
"
"121
","150
","128
"
"122
","152
","128
"
"120
","149
","126
"
"121
","150
","127
"
"120
","150
","140
"
"121
","152
","126
"
"121
","150
","126
"
"120
","149
","128
"
"124
","150
","128
"
"121
","148
","128
"
"120
","149
","123
"
"120
","150
","128
"
"119
","152
","128
"
"113
","152
","131
"
"122
","150
","126
"
"122
","150
","128
"
"114
","150
","126
"
"120
","150
","126
"
"120
","152
","127
"
"121
","149
","128
"
"132
","150
","131
"
"121
","150
","126
"
"121
","150
","126
"
"121
","153
","128
"
"122
","149
","122
"
"121
","150
","126
"
"121
","149
","125
"
"120
","150
","129
"
"120
","150
","128
"
"119
","150
","126
"
"118
","149
","126
"
"121
","150
","126
"
"120
","149
","126
"
"120
","150
","111
"
"121
","149
","128
"
"121
","152
","129
"
"121
","149
","129
"
"120
","149
","128
"
"118
","148
","126
"
"117
","150
","126
"
"121
","150
","128
"
"121
","153
","126
"
"119
","150
","129
"
"120
","150
","128
"
"121
","150
","126
"
"121
","149
","126
"
"120
","150
","126
"
"120
","149
","126
"
"121
","152
","125
"
"121
","149
","126
"
"120
","149
","128
"
"120
","162
","128
"
"122
","150
","126
"
"118
","149
","126
"
"121
","147
","128
"
"121
","148
","126
"
"120
","149
","128
"
"119
","154
","128
"
"120
","150
","128
"
"125
","149
","126
"
"122
","149
","126
"
"123
","149
","127
"
"119
","150
","129
"
"122
","150
","126
"
"124
","153
","126
"
"120
","152
","127
"
"121
","149
","128
"
"120
","149
","128
"
"133
","152
","126
"
"117
","149
","126
"
"100
","153
","127
"
"121
","148
","128
"
"121
","150
","129
"
"121
","148
","126
"
"120
","147
","128
"
"121
","149
","126
"
"121
","149
","126
"
"121
","152
","128
"
"120
","149
","128
"
"118
","148
","129
"
"120
","151
","125
"
"122
","148
","129
"
"122
","148
","125
"
"122
","149
","128
"
"120
","149
","129
"
"120
","150
","128
"
"120
","148
","127
"
"120
","149
","126
"
"121
","149
","128
"
"120
","149
","126
"
"121
","150
","126
"
"120
","149
","126
"
"122
","149
","128
"
"122
","153
","125
"
"121
","151
","129
"
"121
","151
","130
"
"120
","148
","123
"
"120
","146
","126
"
"118
","149
","125
"
"121
","149
","126
"
"120
","149
","125
"
"120
","152
","130
"
"121
","150
","129
"
"121
","147
","126
"
"124
","147
","126
"
"122
","150
","128
"
"121
","147
","126
"
"122
","149
","128
"
"121
","149
","128
"
"121
","149
","128
"
"120
","148
","125
"
"120
","151
","126
"
"121
","150
","131
"
"121
","148
","125
"
"121
","152
","126
"
"121
","150
","126
"
"115
","149
","128
"
"120
","156
","129
"
"121
","146
","125
"
"121
","149
","128
"
"121
","149
","126
"
"120
","150
","129
"
"121
","149
","126
"
"121
","149
","129
"
"120
","149
","126
"
"120
","148
","127
"
"121
","149
","122
"
"122
","151
","126
"
"121
","150
","129
"
"121
","149
","128
"
"122
","149
","124
"
"122
","149
","127
"
"121
","149
","128
"
"119
","150
","125
"
"123
","149
","125
"
"120
","149
","128
"
"121
","151
","126
"
"120
","146
","129
"
"121
","153
","128
"
"120
","150
","128
"
"122
","150
","128
"
"121
","149
","130
"
"121
","149
","126
"
"122
","150
","123
"
"98
","149
","124
"
"120
","149
","128
"
"123
","149
","126
"
"122
","149
","128
"
