sensor_0,sensor_1,sensor_2
925,260,1893
924,261,1899
925,258,1898
926,261,1897
925,299,1897
928,261,1897
928,261,1897
928,262,1896
929,258,1895
928,263,1896
931,261,1895
931,261,1896
931,260,1893
932,259,1894
933,262,1893
932,263,1894
932,259,1894
841,261,1893
932,261,1893
941,259,1893
935,262,1892
936,260,1892
931,261,1891
936,260,1891
936,261,1891
937,261,1891
937,260,1891
940,263,1891
917,260,1885
942,260,1890
938,261,1890
939,262,1889
939,260,1889
940,260,1889
939,262,1888
941,266,1888
941,262,1888
943,262,1882
945,219,1886
936,262,1887
942,261,1885
939,262,1884
943,261,1885
943,261,1885
941,261,1880
944,260,1884
944,261,1883
972,262,1876
945,265,1883
944,261,1882
945,260,1881
945,260,1882
946,261,1881
945,262,1881
944,262,1882
946,262,1881
946,258,1882
946,260,1880
948,262,1881
947,261,1879
954,261,1878
946,261,1878
948,261,1876
902,261,1877
945,262,1877
946,261,1876
952,261,1874
947,262,1875
946,262,1875
948,261,1875
947,260,1875
946,261,1874
945,262,1872
946,262,1875
946,264,1873
949,267,1873
947,261,1874
947,261,1872
946,264,1871
948,261,1873
946,261,1873
957,258,1871
946,261,1872
947,262,1871
947,262,1870
947,261,1870
949,261,1869
948,262,1870
947,261,1868
944,261,1870
945,264,1868
947,262,1868
947,244,1868
947,259,1868
947,262,1864
946,261,1868
948,264,1868
946,262,1867
946,262,1868
945,262,1866
954,261,1886
945,261,1866
942,261,1866
949,263,1865
944,260,1863
945,262,1867
945,261,1864
946,261,1868
944,264,1864
945,262,1864
942,265,1864
932,259,1863
946,260,1864
955,264,1864
944,262,1862
944,261,1862
944,261,1861
944,257,1860
945,262,1861
942,262,1860
940,261,1860
947,260,1831
941,261,1860
941,252,1857
942,261,1858
941,262,1858
936,261,1857
942,260,1856
941,263,1857
942,262,1856
941,262,1857
941,262,1854
943,268,1856
940,262,1855
942,261,1856
940,262,1854
942,261,1853
942,173,1854
941,260,1852
942,262,1863
942,260,1852
941,261,1863
941,264,1852
939,262,1851
941,261,1851
939,260,1851
941,262,1849
940,262,1849
934,261,1853
941,262,1848
940,261,1849
938,262,1848
940,262,1845
940,264,1841
939,262,1845
942,261,1846
938,261,1847
939,258,1846
940,262,1849
938,259,1846
937,249,1845
939,261,1798
940,262,1850
938,262,1844
938,261,1845
939,261,1844
938,261,1844
937,261,1843
940,261,1842
943,261,1843
936,261,1843
937,261,1842
937,262,1842
939,261,1844
938,262,1843
939,259,1914
937,261,1841
936,261,1844
938,264,1841
936,262,1841
934,282,1841
936,261,1841
943,260,1840
937,260,1838
936,262,1838
935,261,1836
934,260,1839
937,260,1837
959,261,1837
933,263,1840
934,260,1837
936,260,1835
939,260,1837
934,261,1836
933,261,1835
934,260,1836
939,259,1836
934,262,1836
934,299,1835
934,258,1834
934,261,1833
936,260,1834
936,262,1829
934,261,1830
936,260,1826
925,261,1832
934,262,1829
937,266,1831
932,250,1829
934,260,1829
934,262,1829
939,264,1828
