sensor_0,sensor_1,sensor_2
"121
","102
","123
"
"121
","104
","122
"
"121
","102
","126
"
"122
","101
","122
"
"125
","101
","121
"
"123
","101
","122
"
"121
","102
","124
"
"125
","102
","109
"
"121
","102
","122
"
"120
","101
","123
"
"113
","101
","122
"
"120
","102
","123
"
"122
","102
","123
"
"120
","105
","122
"
"122
","102
","122
"
"121
","103
","122
"
"121
","102
","122
"
"120
","105
","122
"
"121
","102
","120
"
"121
","104
","123
"
"120
","101
","124
"
"121
","99
","122
"
"121
","102
","121
"
"122
","108
","122
"
"122
","102
","124
"
"120
","101
","124
"
"120
","102
","123
"
"122
","104
","117
"
"122
","102
","123
"
"122
","102
","123
"
"125
","102
","123
"
"121
","101
","124
"
"112
","102
","123
"
"123
","102
","122
"
"124
","101
","122
"
"121
","102
","125
"
"122
","102
","123
"
"121
","102
","123
"
"125
","103
","122
"
"121
","102
","122
"
"124
","104
","123
"
"123
","102
","121
"
"122
","101
","123
"
"122
","102
","128
"
"122
","102
","124
"
"121
","104
","124
"
"120
","102
","125
"
"121
","101
","122
"
"119
","102
","122
"
"138
","105
","122
"
"121
","102
","122
"
"121
","102
","122
"
"121
","108
","121
"
"121
","102
","123
"
"123
","102
","122
"
"122
","100
","126
"
"121
","102
","121
"
"122
","104
","122
"
"121
","103
","123
"
"123
","102
","122
"
"121
","99
","122
"
"121
","102
","122
"
"117
","102
","122
"
"122
","102
","123
"
"122
","103
","117
"
"121
","102
","123
"
"119
","101
","122
"
"122
","101
","120
"
"121
","102
","122
"
"123
","102
","123
"
"123
","101
","123
"
"121
","104
","124
"
"123
","100
","121
"
"121
","102
","124
"
"120
","105
","123
"
"122
","104
","122
"
"128
","104
","123
"
"121
","103
","124
"
"121
","101
","123
"
"121
","102
","122
"
"121
","142
","123
"
"120
","103
","122
"
"121
","101
","129
"
"121
","102
","122
"
"119
","103
","122
"
"120
","102
","122
"
"148
","105
","120
"
"121
","104
","121
"
"121
","102
","123
"
"120
","104
","123
"
"122
","104
","124
"
"121
","102
","122
"
"123
","102
","120
"
"121
","102
","120
"
"122
","102
","122
"
"122
","102
","123
"
"121
","102
","122
"
"122
","104
","121
"
"124
","101
","123
"
"123
","103
","122
"
"122
","102
","123
"
"122
","106
","124
"
"121
","102
","122
"
"122
","102
","123
"
"122
","102
","122
"
"121
","102
","123
"
"122
","102
","121
"
"121
","101
","123
"
"121
","105
","121
"
"121
","102
","123
"
"121
","102
","120
"
"120
","102
","122
"
"121
","101
","122
"
"119
","102
","122
"
"119
","101
","123
"
"121
","104
","121
"
"122
","101
","124
"
"122
","101
","117
"
"124
","103
","122
"
"120
","101
","123
"
"124
","103
","122
"
"122
","100
","123
"
"123
","104
","122
"
"176
","102
","122
"
"122
","102
","123
"
"122
","102
","123
"
"122
","101
","123
"
"120
","104
","122
"
"123
","106
","123
"
"122
","102
","122
"
"122
","102
","124
"
"121
","102
","122
"
"121
","105
","122
"
"121
","102
","122
"
"119
","102
","123
"
"120
","101
","122
"
"123
","106
","122
"
"122
","104
","122
"
"121
","102
","122
"
"117
","102
","123
"
"120
","106
","86
"
"121
","101
","122
"
"122
","101
","122
"
"134
","104
","122
"
"121
","101
","122
"
"121
","102
","123
"
"121
","105
","123
"
"122
","102
","123
"
"121
","102
","123
"
"122
","102
","124
"
"122
","104
","123
"
"122
","100
","120
"
"91
","102
","120
"
"123
","102
","122
"
"122
","105
","124
"
"120
","102
","122
"
"121
","101
","122
"
"123
","101
","122
"
"120
","101
","122
"
"122
","102
","121
"
"123
","101
","123
"
"117
","101
","123
"
"121
","102
","123
"
"121
","102
","121
"
"122
","102
","123
"
"117
","102
","123
"
"120
","102
","122
"
"121
","105
","123
"
"119
","104
","123
"
"125
","101
","123
"
"120
","101
","122
"
"121
","101
","123
"
"121
","101
","122
"
"123
","101
","122
"
"120
","102
","121
"
"120
","104
","122
"
"121
","102
","123
"
"122
","102
","115
"
"121
","102
","104
"
"120
","101
","123
"
"123
","102
","123
"
"123
","102
","122
"
"121
","101
","122
"
"118
","102
","121
"
"122
","101
","123
"
"120
","103
","123
"
"122
","101
","122
"
"124
","102
","122
"
"122
","104
","123
"
"132
","104
","124
"
"128
","105
","124
"
"133
","101
","123
"
"121
","102
","122
"
"123
","102
","122
"
"121
","108
","122
"
"120
","104
","121
"
"118
","103
","123
"
"121
","102
","122
"
"121
","103
","123
"
"122
","102
","123
"
"122
","102
","122
"
"123
","105
","123
"
"123
","102
","122
"
"120
","84
","125
"
"121
","103
","123
"
"120
","104
","125
"
"118
","104
","122
"
"120
","101
","122
"
"124
","102
","123
"
"123
","102
","122
"
"132
","102
","122
"
"120
","99
","122
"
"121
","103
","123
"
"123
","102
","123
"
"116
","102
","122
"
"122
","102
","128
"
"118
","102
","121
"
"120
","102
","122
"
"125
","104
","124
"
"120
","104
","122
"
"124
","104
","123
"
"121
","101
","121
"
"122
","102
","123
"
"123
","101
","122
"
"121
","102
","122
"
"122
","101
","121
"
"126
","102
","123
"
"125
","101
","122
"
"121
","102
","122
"
"129
","101
","122
"
"122
","102
","122
"
"121
","104
","122
"
"121
","102
","121
"
"120
","101
","122
"
"122
","102
","123
"
"122
","101
","122
"
"122
","102
","123
"
"122
","104
","121
"
"122
","102
","123
"
"121
","102
","123
"
"121
","108
","124
"
"121
","103
","123
"
"120
","102
","122
"
"122
","101
","123
"
"122
","102
","122
"
"121
","102
","126
"
"124
","102
","123
"
"124
","102
","123
"
"124
","102
","123
"
"123
","101
","123
"
"122
","102
","122
"
"123
","101
","123
"
"121
","102
","107
"
"121
","102
","123
"
"121
","102
","124
"
"120
","102
","125
"
"123
","102
","124
"
"122
","102
","124
"
"121
","99
","121
"
"122
","102
","124
"
"121
","101
","125
"
"116
","101
","124
"
"117
","102
","124
"
"120
","104
","125
"
"121
","101
","125
"
"121
","101
","124
"
"121
","101
","124
"
"114
","105
","141
"
"121
","103
","122
"
"128
","102
","121
"
"121
","102
","125
"
"121
","101
","122
"
"122
","102
","124
"
"121
","105
","123
"
"120
","101
","125
"
"121
","101
","125
"
"123
","101
","123
"
"122
","84
","125
"
"121
","105
","124
"
"128
","90
","124
"
"121
","103
","126
"
"122
","101
","120
"
"121
","102
","126
"
"121
","102
","124
"
"120
","100
","124
"
"121
","102
","124
"
"121
","101
","121
"
"123
","102
","126
"
"121
","102
","123
"
"121
","101
","98
"
"121
","102
","129
"
"121
","102
","124
"
"120
","102
","124
"
"122
","101
","125
"
"106
","100
","125
"
"122
","105
","124
"
"120
","101
","125
"
"121
","101
","123
"
"122
","102
","125
"
"122
","102
","124
"
"122
","103
","124
"
"122
","104
","124
"
"121
","99
","124
"
"122
","102
","125
"
"121
","102
","124
"
"122
","100
","121
"
"121
","102
","125
"
"118
","101
","123
"
"122
","102
","125
"
"122
","99
","121
"
"121
","102
","124
"
"124
","102
","123
"
"121
","102
","125
"
"121
","102
","138
"
"121
","102
","125
"
"122
","102
","123
"
"122
","96
","125
"
"120
","100
","125
"
"120
","102
","126
"
"122
","99
","124
"
"122
","106
","124
"
"121
","102
","124
"
"121
","102
","124
"
"121
","101
","124
"
"122
","101
","125
"
"121
","104
","123
"
"121
","102
","124
"
"123
","102
","125
"
"122
","102
","137
"
"120
","102
","125
"
"118
","102
","126
"
"121
","99
","123
"
"117
","102
","124
"
"124
","102
","124
"
"122
","100
","123
"
"121
","101
","125
"
"125
","101
","125
"
"123
","102
","124
"
"120
","100
","121
"
"121
","102
","124
"
"121
","102
","124
"
"122
","101
","125
"
"123
","102
","124
"
"121
","101
","124
"
"122
","102
","124
"
"137
","101
","126
"
"121
","101
","125
"
"122
","102
","124
"
"120
","102
","123
"
"121
","102
","124
"
"121
","115
","123
"
"120
","101
","124
"
"123
","101
","123
"
"120
","99
","120
"
"121
","101
","125
"
"121
","102
","125
"
"122
","104
","124
"
"121
","102
","122
"
"121
","104
","121
"
"124
","100
","123
"
