sensor_0,sensor_1,sensor_2
"3849
","447
","2691
"
"3848
","446
","2693
"
"3848
","448
","2692
"
"3846
","447
","2691
"
"3848
","446
","2692
"
"3877
","446
","2692
"
"3849
","447
","2691
"
"3848
","446
","2690
"
"3848
","446
","2690
"
"3844
","454
","2690
"
"3848
","448
","2676
"
"3848
","446
","2691
"
"3849
","447
","2690
"
"3848
","448
","2690
"
"3864
","447
","2690
"
"3851
","448
","2691
"
"3848
","445
","2688
"
"3848
","445
","2689
"
"3850
","469
","2689
"
"3857
","447
","2689
"
"3848
","446
","2689
"
"3848
","446
","2689
"
"3846
","446
","2686
"
"3846
","446
","2685
"
"3845
","446
","2686
"
"3845
","445
","2688
"
"3846
","446
","2688
"
"3846
","449
","2689
"
"3846
","446
","2686
"
"3846
","449
","2689
"
"3845
","448
","2678
"
"3845
","446
","2876
"
"3844
","445
","2688
"
"3845
","436
","2688
"
"3845
","446
","2688
"
"3845
","445
","2686
"
"3844
","446
","2685
"
"3844
","445
","2688
"
"3848
","446
","2688
"
"3845
","445
","2680
"
"3845
","445
","2685
"
"3845
","445
","2686
"
"3811
","444
","2684
"
"3845
","445
","2684
"
"3845
","445
","2684
"
"3845
","446
","2686
"
"3845
","447
","2684
"
"3844
","444
","2685
"
"3845
","444
","2685
"
"3845
","446
","2685
"
"3844
","445
","2684
"
"3845
","446
","2683
"
"3841
","444
","2684
"
"3845
","443
","2684
"
"3846
","444
","2685
"
"3845
","460
","2684
"
"3844
","446
","2684
"
"3844
","445
","2685
"
"3845
","444
","2684
"
"3842
","445
","2684
"
"3845
","444
","2681
"
"3843
","444
","2685
"
"3841
","444
","2685
"
"3845
","443
","2683
"
"3844
","444
","2684
"
"3843
","445
","2684
"
"3845
","440
","2685
"
"3845
","444
","2680
"
"3843
","444
","2701
"
"3844
","437
","2684
"
"3845
","445
","2684
"
"3844
","443
","2684
"
"3844
","445
","2676
"
"3844
","445
","2684
"
"3848
","444
","2685
"
"3844
","445
","2683
"
"3844
","444
","2683
"
"3845
","445
","2683
"
"3844
","444
","2686
"
"3845
","444
","2685
"
"3844
","443
","2684
"
"3852
","444
","2684
"
"3840
","443
","2684
"
"3844
","444
","3006
"
"3845
","446
","2684
"
"3843
","443
","2685
"
"3844
","444
","2685
"
"3844
","443
","2685
"
"3844
","443
","2684
"
"3843
","444
","2683
"
"3907
","443
","2684
"
"3846
","443
","2684
"
"3844
","443
","2685
"
"3845
","443
","2684
"
"3844
","443
","2671
"
"3844
","442
","2685
"
"3852
","444
","2685
"
"3843
","442
","2683
"
"3844
","445
","2686
"
"3860
","448
","2683
"
"3844
","444
","2683
"
"3844
","443
","2683
"
"3844
","451
","2683
"
"3848
","443
","2682
"
"3845
","443
","2681
"
"3843
","443
","2682
"
"3845
","444
","2686
"
"3840
","443
","2682
"
"3844
","444
","2683
"
"3842
","444
","2681
"
"3837
","445
","2683
"
"3844
","441
","2676
"
"3843
","442
","2678
"
"3846
","444
","2682
"
"3844
","443
","2640
"
"3844
","443
","2681
"
"3844
","445
","2682
"
"3844
","443
","2682
"
"3844
","444
","2636
"
"3844
","443
","2682
"
"3844
","444
","2682
"
"3845
","445
","2681
"
"3844
","445
","2681
"
"3844
","445
","2680
"
"3845
","443
","2681
"
"3844
","443
","2681
"
"3845
","445
","2681
"
"3841
","444
","2681
"
"3845
","444
","2681
"
"3844
","445
","2680
"
"3844
","436
","2680
"
"3843
","444
","2680
"
"3845
","444
","2682
"
"3847
","445
","2681
"
"3844
","445
","2680
"
"3843
","445
","2680
"
"3845
","469
","2680
"
"3844
","446
","2680
"
"3849
","444
","2681
"
"3844
","464
","2680
"
"3842
","444
","2681
"
"3843
","445
","2677
"
"3844
","447
","2683
"
"3844
","445
","2679
"
"3844
","445
","2680
"
"3844
","446
","2675
"
"3842
","445
","2680
"
"3843
","445
","2682
"
"3844
","446
","2680
"
"3821
","448
","2680
"
"3844
","448
","2680
"
"3845
","447
","2680
"
"3845
","445
","2680
"
"3844
","446
","2680
"
"3844
","448
","2680
"
"3844
","446
","2679
"
"3845
","450
","2675
"
"3844
","446
","2680
"
"3844
","448
","2681
"
"3844
","449
","2681
"
"3845
","445
","2680
"
"3843
","449
","2681
"
"3841
","448
","2680
"
"3844
","446
","2680
"
"3845
","450
","2680
"
"3844
","447
","2677
"
"3844
","443
","2677
"
"3844
","450
","2679
"
"3844
","447
","2675
"
"3843
","450
","2677
"
"3838
","449
","2674
"
"3840
","446
","2675
"
"3844
","450
","2675
"
"3844
","452
","2675
"
"3842
","458
","2674
"
"3897
","451
","2675
"
"3850
","453
","2674
"
"3844
","497
","2676
"
"3843
","449
","2675
"
"3844
","454
","2677
"
"3843
","443
","2679
"
"3844
","457
","2680
"
"3845
","442
","2682
"
"3844
","461
","2680
"
"3848
","441
","2671
"
"3844
","459
","2688
"
"3844
","450
","2681
"
"3844
","458
","2681
"
"3845
","450
","2681
"
"3845
","453
","2688
"
"3843
","456
","2682
"
"3844
","451
","2683
"
"3845
","456
","2684
"
"3844
","454
","2684
"
"3844
","456
","2685
"
"3842
","450
","2688
"
"3844
","456
","2688
"
"3821
","454
","2685
"
"3845
","434
","2692
"
"3844
","458
","2688
"
"3845
","455
","2691
"
"3845
","456
","2693
"
"3844
","456
","2695
"
"3844
","453
","2696
"
"3843
","457
","2697
"
"3845
","454
","2698
"
"3844
","457
","2702
"
"3844
","456
","2702
"
"3845
","455
","2702
"
"3844
","457
","2703
"
"3845
","457
","2704
"
"3843
","459
","2706
"
"3845
","457
","2708
"
"3844
","457
","2709
"
"3837
","464
","2710
"
