sensor_0,sensor_1,sensor_2
"452
","344
","1278
"
"448
","345
","1304
"
"451
","346
","1304
"
"450
","345
","1305
"
"449
","345
","1301
"
"450
","344
","1306
"
"450
","345
","1305
"
"438
","342
","1304
"
"449
","345
","1304
"
"450
","344
","1304
"
"450
","304
","1301
"
"450
","344
","1306
"
"446
","344
","1304
"
"449
","344
","1305
"
"449
","344
","1307
"
"451
","342
","1306
"
"455
","344
","1306
"
"450
","349
","1306
"
"450
","342
","1305
"
"448
","344
","1305
"
"450
","343
","1306
"
"445
","360
","1305
"
"450
","344
","1306
"
"454
","341
","1305
"
"449
","355
","1305
"
"450
","345
","1303
"
"618
","341
","1306
"
"455
","342
","1306
"
"451
","344
","1307
"
"457
","344
","1308
"
"450
","342
","1307
"
"450
","342
","1307
"
"448
","344
","1309
"
"451
","339
","1308
"
"450
","342
","1280
"
"452
","344
","1309
"
"451
","347
","1309
"
"451
","343
","1308
"
"448
","338
","1309
"
"450
","342
","1308
"
"451
","342
","1310
"
"452
","342
","1309
"
"452
","341
","1309
"
"451
","342
","1308
"
"452
","342
","1310
"
"451
","342
","1312
"
"452
","342
","1309
"
"451
","345
","1310
"
"452
","343
","1312
"
"452
","342
","1312
"
"452
","353
","1314
"
"412
","341
","1312
"
"450
","342
","1313
"
"450
","342
","1313
"
"452
","342
","1314
"
"452
","341
","1312
"
"459
","341
","1313
"
"452
","338
","1313
"
"451
","342
","1315
"
"452
","361
","1314
"
"449
","356
","1314
"
"453
","340
","1313
"
"451
","341
","1315
"
"453
","336
","1314
"
"452
","341
","1313
"
"453
","342
","1315
"
"452
","339
","1316
"
"453
","340
","1316
"
"453
","348
","1316
"
"453
","342
","1314
"
"451
","340
","1316
"
"451
","341
","1298
"
"453
","355
","1318
"
"453
","342
","1307
"
"452
","345
","1315
"
"444
","340
","1317
"
"452
","340
","1315
"
"452
","341
","1318
"
"453
","340
","1317
"
"453
","340
","1318
"
"452
","342
","1318
"
"454
","333
","1319
"
"452
","340
","1318
"
"452
","341
","1338
"
"453
","340
","1320
"
"453
","340
","1320
"
"456
","341
","1321
"
"449
","341
","1319
"
"451
","341
","1320
"
"453
","340
","1320
"
"456
","339
","1320
"
"453
","340
","1321
"
"454
","340
","1321
"
"453
","341
","1318
"
"452
","341
","1321
"
"454
","339
","1321
"
"453
","340
","1320
"
"461
","340
","1321
"
"453
","340
","1321
"
"454
","339
","1321
"
"453
","339
","1322
"
"453
","339
","1322
"
"455
","342
","1317
"
"456
","338
","1368
"
"454
","340
","1321
"
"454
","333
","1318
"
"460
","339
","1322
"
"453
","353
","1321
"
"453
","339
","1323
"
"453
","330
","1322
"
"454
","339
","1323
"
"454
","331
","1296
"
"454
","336
","1325
"
"456
","340
","1322
"
"454
","339
","1322
"
"458
","339
","1340
"
"456
","340
","1322
"
"476
","340
","1320
"
"455
","338
","1322
"
"455
","339
","1323
"
"454
","334
","1323
"
"453
","340
","1323
"
"456
","349
","1323
"
"457
","339
","1323
"
"454
","337
","1322
"
"458
","340
","1323
"
"454
","338
","1323
"
"454
","354
","1323
"
"455
","340
","1307
"
"456
","339
","1322
"
"456
","341
","1331
"
"453
","340
","1323
"
"457
","339
","1319
"
"456
","338
","1322
"
"455
","337
","1323
"
"455
","339
","1322
"
"468
","340
","1322
"
"454
","339
","1322
"
"457
","338
","1323
"
"455
","336
","1323
"
"456
","339
","1323
"
"455
","339
","1323
"
"455
","338
","1321
"
"453
","338
","1322
"
"456
","340
","1323
"
"464
","334
","1317
"
"454
","338
","1322
"
"456
","338
","1323
"
"455
","349
","1322
"
"454
","334
","1321
"
"454
","338
","1324
"
"453
","338
","1322
"
"453
","339
","1322
"
"452
","337
","1321
"
"451
","339
","1322
"
"453
","339
","1321
"
"453
","338
","1323
"
"467
","325
","1321
"
"453
","338
","1321
"
"453
","338
","1325
"
"454
","337
","1321
"
"436
","338
","1320
"
"454
","337
","1322
"
"454
","338
","1321
"
"454
","338
","1321
"
"453
","338
","1320
"
"454
","339
","1321
"
"456
","337
","1320
"
"453
","338
","1323
"
"453
","338
","1322
"
"452
","338
","1320
"
"453
","338
","1321
"
"454
","339
","1600
"
"466
","337
","1321
"
"456
","336
","1320
"
"454
","339
","1321
"
"455
","338
","1320
"
"454
","338
","1320
"
