sensor_0,sensor_1,sensor_2
"742
","270
","1454
"
"744
","265
","1454
"
"746
","267
","1456
"
"745
","268
","1456
"
"744
","266
","1456
"
"745
","266
","1457
"
"744
","265
","1456
"
"744
","267
","1456
"
"744
","268
","1456
"
"733
","266
","1456
"
"742
","266
","1454
"
"744
","265
","1454
"
"744
","265
","1453
"
"749
","264
","1452
"
"746
","267
","1453
"
"745
","373
","1452
"
"745
","267
","1453
"
"741
","266
","1453
"
"744
","264
","1453
"
"742
","266
","1452
"
"742
","267
","1456
"
"741
","248
","1453
"
"741
","266
","1453
"
"743
","265
","1453
"
"729
","266
","1452
"
"742
","267
","1451
"
"738
","266
","1453
"
"739
","267
","1461
"
"740
","267
","1451
"
"740
","265
","1452
"
"739
","261
","1448
"
"741
","266
","1451
"
"737
","265
","1369
"
"741
","270
","1452
"
"754
","266
","1450
"
"741
","265
","1451
"
"742
","264
","1450
"
"739
","264
","1449
"
"742
","265
","1450
"
"740
","265
","1450
"
"741
","150
","1448
"
"741
","266
","1448
"
"740
","266
","1448
"
"739
","266
","1449
"
"738
","265
","1463
"
"741
","265
","1440
"
"741
","265
","1446
"
"739
","265
","1446
"
"739
","413
","1412
"
"740
","265
","1445
"
"737
","265
","1427
"
"740
","268
","1446
"
"739
","265
","1446
"
"738
","266
","1445
"
"740
","265
","1446
"
"739
","267
","1445
"
"739
","266
","1448
"
"737
","266
","1516
"
"735
","265
","1446
"
"738
","265
","1443
"
"736
","266
","1444
"
"738
","265
","1444
"
"738
","264
","1443
"
"737
","266
","1444
"
"737
","266
","1444
"
"739
","266
","1443
"
"738
","268
","1443
"
"737
","265
","1444
"
"736
","280
","1442
"
"738
","266
","1443
"
"736
","266
","1443
"
"738
","266
","1442
"
"737
","265
","1442
"
"736
","266
","1442
"
"733
","265
","1442
"
"734
","266
","1442
"
"739
","266
","1414
"
"735
","266
","1449
"
"734
","267
","1441
"
"732
","265
","1440
"
"736
","266
","1440
"
"736
","264
","1439
"
"733
","265
","1441
"
"736
","265
","1441
"
"735
","266
","1442
"
"754
","260
","1439
"
"736
","267
","1440
"
"735
","265
","1440
"
"735
","273
","1439
"
"752
","266
","1440
"
"734
","266
","1440
"
"732
","262
","1438
"
"735
","265
","1440
"
"725
","267
","1438
"
"733
","266
","1425
"
"734
","267
","1437
"
"732
","266
","1438
"
"733
","267
","1436
"
"734
","266
","1437
"
"733
","269
","1437
"
"734
","265
","1438
"
"733
","266
","1435
"
"733
","266
","1435
"
"743
","266
","1436
"
"732
","266
","1436
"
"731
","265
","1439
"
"731
","260
","1434
"
"747
","265
","1434
"
"733
","268
","1434
"
"730
","266
","1434
"
"731
","266
","1434
"
"730
","265
","1434
"
"731
","265
","1435
"
"731
","265
","1434
"
"733
","266
","1436
"
"735
","260
","1434
"
"731
","267
","1434
"
"730
","266
","1434
"
"731
","266
","1433
"
"730
","265
","1434
"
"731
","265
","1433
"
"730
","265
","1432
"
"722
","262
","1432
"
"730
","265
","1429
"
"752
","267
","1432
"
"730
","266
","1431
"
"728
","265
","1432
"
"730
","265
","1430
"
"719
","264
","1432
"
"730
","264
","1430
"
"730
","265
","1429
"
"730
","268
","1429
"
"731
","266
","1430
"
"725
","265
","1430
"
"729
","272
","1429
"
"728
","264
","1430
"
"730
","264
","1429
"
"728
","265
","1427
"
"729
","266
","1430
"
"728
","259
","1429
"
"729
","265
","1428
"
"728
","254
","1428
"
"724
","265
","1429
"
"723
","264
","1427
"
"728
","267
","1433
"
"726
","299
","1429
"
"726
","266
","1428
"
"726
","265
","1427
"
"726
","265
","1426
"
"725
","265
","1426
"
"726
","264
","1428
"
"727
","261
","1427
"
"727
","265
","1426
"
"726
","265
","1427
"
"728
","264
","1426
"
"724
","264
","1426
"
"726
","264
","1426
"
"727
","264
","1426
"
"725
","256
","1425
"
"726
","265
","1425
"
"725
","265
","1425
"
"725
","263
","1425
"
"715
","264
","1425
"
"726
","264
","1434
"
"722
","264
","1423
"
"725
","265
","1425
"
"724
","262
","1422
"
"724
","264
","1424
"
"724
","264
","1422
"
"724
","265
","1422
"
"699
","265
","1421
"
"724
","262
","1421
"
"723
","262
","1422
"
"725
","265
","1421
"
"722
","264
","1421
"
"723
","265
","1420
"
"723
","264
","1420
"
"724
","262
","1420
"
"724
","263
","1420
"
"746
","264
","1421
"
"723
","264
","1476
"
"723
","264
","1420
"
"723
","262
","1419
"
"723
","261
","1418
"
"725
","265
","1418
"
"723
","266
","1419
"
"723
","264
","1418
"
"722
","262
","1417
"
"722
","262
","1419
"
"723
","254
","1424
"
"723
","262
","1417
"
"721
","260
","1417
"
"722
","264
","1417
"
"721
","266
","1416
"
"721
","263
","1416
"
"722
","276
","1416
"
"723
","263
","1416
"
"721
","262
","1416
"
"721
","264
","1416
"
"722
","263
","1414
"
"722
","264
","1416
"
"723
","264
","1417
"
"722
","262
","1415
"
"721
","272
","1414
"
"740
","262
","1415
"
"722
","264
","1416
"
"721
","265
","1415
"
"720
","262
","1414
"
"720
","267
","1413
"
"721
","262
","1413
"
"722
","264
","1413
"
"721
","262
","1414
"
"721
","262
","1413
"
"720
","261
","1412
"
"730
","260
","1410
"
"720
","264
","1414
"
"702
","273
","1411
"
"719
","273
","1449
"
"721
","262
","1412
"
"720
","261
","1412
"
"718
","262
","1412
"
"721
","264
","1412
"
"718
","262
","1411
"
"718
","262
","1412
"
"717
","262
","1411
"
"717
","267
","1411
"
"718
","262
","1411
"
"730
","261
","1410
"
"718
","262
","1405
"
"715
","260
","1409
"
"718
","262
","1409
"
"718
","262
","1409
"
"718
","262
","1410
"
"718
","264
","1409
"
"719
","262
","1410
"
"700
","261
","1409
"
"691
","262
","1408
"
"704
","262
","1407
"
"717
","262
","1405
"
"719
","265
","1406
"
"716
","264
","1408
"
"716
","261
","1406
"
"716
","262
","1406
"
"716
","262
","1406
"
"716
","262
","1405
"
"718
","262
","1404
"
"716
","263
","1405
"
"716
","261
","1410
"
"716
","268
","1404
"
"715
","261
","1405
"
"716
","262
","1424
"
"715
","256
","1404
"
"714
","261
","1403
"
"715
","260
","1403
"
"717
","319
","997
"
"1043
","244
","1026
"
"1045
","242
","1025
"
"1046
","241
","1024
"
"1046
","236
","1024
"
"1043
","242
","773
"
"1044
","242
","1038
"
"1048
","235
","1022
"
"1045
","244
","1024
"
"1044
","242
","1024
"
"1044
","241
","1025
"
"1044
","242
","1025
"
"1044
","240
","1025
"
"1044
","248
","1024
"
"1044
","241
","1021
"
"1044
","242
","1021
"
"1043
","250
","1022
"
"1041
","240
","1023
"
"997
","243
","1024
"
"1045
","241
","1022
"
"1035
","248
","1020
"
"1042
","242
","1023
"
"1041
","241
","1024
"
"1042
","241
","1027
"
"1042
","241
","1021
"
"1041
","242
","1013
"
"1038
","242
","1022
"
"1040
","241
","1022
"
"1060
","241
","1020
"
"1042
","240
","1020
"
"1039
","242
","1021
"
"1041
","241
","1021
"
"1028
","242
","1021
"
"1040
","240
","1020
"
"1038
","240
","1024
"
