sensor_0,sensor_1,sensor_2
1449,621,1166
1448,622,1157
1448,619,1158
1448,620,1156
1448,619,1157
1448,622,1157
1448,618,1157
1446,613,1157
1448,621,1157
1448,620,1153
1448,621,1157
1448,619,1155
1448,620,1156
1505,627,1156
1448,620,1157
1443,620,1156
1448,629,1154
1442,621,1155
1448,620,1155
1449,620,1155
1449,619,1155
1480,622,1157
1456,621,1156
1448,621,1155
1448,621,1148
1450,618,1155
1448,621,1154
1450,621,1155
1449,620,1156
1449,620,1156
1451,621,1152
1449,622,1155
1450,622,874
1450,622,1153
1451,621,1154
1450,626,1156
1452,621,1154
1452,612,1155
1451,625,1154
1451,621,1156
1452,622,1156
1452,621,1153
1452,623,1155
1456,622,1156
1451,622,1156
1452,624,1156
1453,622,1155
1454,629,1154
1455,624,1158
1448,623,1155
1453,624,1157
1458,624,1158
1456,624,1157
1459,624,1157
1442,623,1157
1459,624,1171
1456,623,1158
1459,622,1158
1459,623,1156
1460,625,1147
1459,625,1158
1460,624,1158
1464,625,1157
1453,625,1159
1464,627,1158
1461,624,1157
1465,594,1160
1469,624,1160
1464,627,1161
1466,628,1161
1466,624,1160
1466,625,1161
1464,626,1162
1468,625,1162
1469,625,1162
1470,644,1163
1469,625,1162
1471,625,1162
1477,625,1149
1468,654,1160
1471,625,1163
1482,625,1161
1480,624,1164
1477,625,1162
1476,622,1165
1478,625,1165
1478,622,1164
1473,625,1159
1480,625,1166
1484,624,1166
1482,625,1166
1485,626,1167
1484,625,1166
1485,626,1167
1486,626,1168
1488,630,1171
1488,626,1166
1483,626,1169
1491,625,1170
1494,572,1170
1499,624,1171
1496,627,1172
1495,625,1172
1497,625,1172
1499,626,1172
1499,626,1172
1500,628,1104
1502,626,1179
1505,626,1174
1510,626,1176
1488,628,1176
1515,626,1176
1508,625,1177
1510,626,1178
1509,627,1180
1513,624,1180
1514,625,1181
1516,626,1180
1517,627,1180
1518,628,1183
1518,628,1183
1520,626,1186
1521,626,1182
1523,627,1188
1527,627,1185
1528,627,1181
1529,628,1186
1529,629,1187
1531,628,1189
1533,626,1192
1535,627,1189
1534,625,1190
1535,626,1190
1535,629,1192
1535,629,1194
1535,625,1194
1535,627,1195
1708,629,1194
1538,629,1192
1541,628,1197
1542,629,1197
1542,629,1198
1544,628,1199
1548,629,1201
1547,626,1201
1550,628,1200
1550,628,1203
1537,628,1200
1556,629,1203
1554,630,1204
1555,628,1204
1559,624,1206
1562,628,1204
1563,628,1205
1564,629,1206
1565,629,1205
1566,633,1209
1568,629,1217
1569,627,1210
1573,629,1210
1572,626,1212
1576,628,1211
1574,628,1212
1576,629,1212
1582,629,1213
1581,630,1216
1579,628,1216
1585,629,1215
1626,630,1217
1588,629,1218
1588,630,1218
1588,630,1220
1593,630,1218
1594,632,1212
1593,629,1221
1598,629,1222
1601,630,1221
1601,630,1224
1613,606,1224
1603,628,1226
1605,630,1226
1609,633,1227
1609,627,1227
1611,631,1229
1609,630,1230
1614,631,1230
1616,632,1230
1619,632,1233
1620,630,1233
1621,634,1234
1622,631,1229
1622,632,1235
1627,632,1234
1628,683,1235
1629,633,1235
1632,634,1237
1632,633,1242
1636,632,1240
1636,632,1233
1733,633,1241
1632,633,1241
1640,633,1243
1642,635,1244
1643,634,1243
1643,634,1241
1646,614,1245
1650,632,1247
1649,633,1246
1651,634,1247
1652,633,1249
1654,635,1252
1657,635,1250
1654,634,1250
1658,634,1252
1660,632,1251
1661,634,1254
1728,635,1253
1666,640,1252
1664,635,1256
1665,635,1256
1667,636,1257
1670,636,1260
1670,636,1258
1670,636,1257
1672,637,1260
1674,636,1261
1675,635,1260
1675,636,1262
1676,636,1262
1680,638,1264
1677,633,1262
1681,635,1263
1681,637,1265
1698,637,1266
1681,637,1266
1684,633,1266
1685,636,1254
1684,635,1268
1686,636,1266
1688,637,1267
1687,638,1270
1688,635,1271
1660,637,1273
1691,638,1273
1692,638,1278
1691,640,1276
1691,640,1269
1693,638,1275
1693,640,1276
1695,640,1276
1712,640,1277
1697,640,1286
1697,640,1278
1700,641,1281
1702,693,2545
2155,814,2490
2155,814,2464
2154,815,2490
2157,814,2487
2154,815,2488
2155,817,2489
2154,817,2486
2188,817,2486
2153,818,2483
2155,817,2486
2156,814,2489
2154,819,2485
2152,817,2486
2154,818,2483
2138,817,2483
2150,819,2482
2151,816,2482
2152,803,2479
2146,822,2479
2171,821,2481
2152,819,2481
2152,822,2480
2149,822,2479
2152,820,2480
2155,824,2477
2148,825,2474
2148,849,2478
2150,824,2284
2149,824,2476
2149,822,2478
2149,825,2476
2149,825,2465
2150,827,2476
2076,824,2475
2149,826,2474
2148,829,2475
2148,828,2475
2150,818,2474
2150,830,2473
2149,828,2473
2147,825,2480
2149,828,2472
2146,830,2472
2147,829,2470
2148,828,2472
2149,830,2471
2148,830,2469
2148,830,2469
2148,830,2460
2147,830,2467
2144,832,2469
2147,832,2468
2146,829,2467
2159,832,2466
2147,834,2466
2148,834,2467
2147,830,2467
2147,834,2467
2149,835,2467
2147,836,2466
2145,834,2465
2145,836,2466
2145,835,2474
2148,835,2464
2131,836,2464
2145,848,2464
2147,837,2463
2147,838,2463
2147,837,2461
2146,840,2460
2145,841,2461
2144,838,2458
2144,840,2460
2140,840,2458
2145,842,2459
2144,840,2458
2144,840,2457
2145,842,2454
2144,842,2457
2141,841,2457
2144,841,2457
2143,834,2457
2141,841,2456
2141,840,2455
2142,842,2458
2146,841,2453
2139,843,2414
2142,843,2460
2141,845,2452
2141,843,2453
2140,844,2457
2140,846,2452
2141,845,2451
2144,846,2449
2140,847,2449
2141,845,2450
2141,849,2451
2139,846,2449
2141,848,2448
2139,850,2448
2139,845,2446
2140,849,2448
2139,857,2447
2140,848,2446
2138,846,2444
2139,852,2448
2138,850,2445
2139,850,2444
2134,849,2444
2138,851,2444
2137,850,2444
2121,850,2443
2138,853,2443
2140,851,2443
2141,852,2441
2138,853,2444
2137,857,2441
2138,852,2441
2136,853,2782
2142,854,2432
2136,855,2440
2136,857,2437
2137,853,2437
2135,852,2440
2134,854,2440
2135,856,2439
2134,853,2436
2134,856,2438
2131,856,2438
2133,857,2411
2133,856,2436
2134,857,2437
2132,860,2435
2134,857,2435
2133,858,2434
2133,866,2434
2132,859,2434
2130,859,2434
2132,858,2435
2134,859,2433
2131,862,2432
2129,854,2432
2129,860,2424
2131,859,2429
2146,861,2429
2128,861,2424
2128,860,2428
2128,860,2428
2129,859,2429
2128,840,2426
2126,857,2426
2127,861,2426
2126,860,2426
2125,862,2424
2125,851,2424
2124,863,2420
2126,863,2424
2123,863,2422
2118,861,2424
2123,863,2421
2124,863,2420
2122,862,2418
2121,863,2420
2124,864,2418
2122,865,2419
2120,788,2418
2126,863,2419
2120,865,2417
2120,865,2418
2120,866,2414
2120,866,2419
2117,862,2417
2118,865,2414
2118,867,2415
2154,865,2415
2117,865,2416
2116,867,2414
2116,878,2414
2116,868,2415
2113,867,2413
2116,869,2413
2106,869,2355
2115,867,2411
2114,870,2412
2113,868,2409
2112,867,2410
2114,869,2408
2112,892,2410
2113,867,2409
2112,868,2409
2110,872,2413
2111,891,2406
2112,870,2406
2110,868,2406
2110,870,2406
2109,868,2406
2109,873,2406
2110,870,2405
2111,867,2405
2107,872,2398
2110,870,2405
2108,869,2404
2108,871,2404
2116,870,2404
2106,870,2403
2107,870,2404
2106,869,2408
2105,870,2404
2104,872,2400
2105,870,2401
2104,870,2401
2105,872,2393
2102,872,2401
2105,872,2405
2102,872,2400
2105,870,2400
2101,872,2400
2102,871,2398
2099,873,2398
2100,869,2398
2099,871,2399
2101,873,2395
2098,870,2397
2100,872,2397
2098,875,2395
2098,873,2395
2097,878,2396
2090,872,2395
2100,875,2393
2098,873,2393
2096,872,2397
2099,873,2393
2094,872,2393
2093,874,2392
2094,871,2393
2094,870,2392
2092,872,2394
2094,873,2390
2088,876,2391
2092,872,2390
2066,872,2392
2091,873,2389
2091,876,2387
2092,872,2389
2089,876,2388
2091,873,2178
2092,869,2388
2090,873,2387
2091,873,2387
2083,872,2387
2089,872,2387
2085,874,2386
2085,848,2386
2086,873,2387
2085,618,2096
2527,590,1811
2526,590,1812
