sensor_0,sensor_1,sensor_2
"119
","123
","118
"
"120
","137
","120
"
"120
","126
","120
"
"121
","125
","120
"
"120
","125
","118
"
"121
","122
","118
"
"120
","124
","117
"
"122
","128
","118
"
"119
","125
","121
"
"121
","124
","116
"
"118
","140
","120
"
"123
","122
","120
"
"104
","128
","117
"
"121
","125
","121
"
"120
","125
","118
"
"118
","125
","121
"
"121
","126
","119
"
"118
","125
","119
"
"121
","125
","120
"
"122
","126
","118
"
"120
","133
","118
"
"119
","126
","117
"
"123
","126
","124
"
"124
","125
","117
"
"116
","125
","120
"
"121
","125
","118
"
"122
","128
","117
"
"121
","126
","121
"
"122
","124
","120
"
"121
","128
","115
"
"118
","118
","120
"
"120
","126
","120
"
"124
","125
","118
"
"120
","125
","118
"
"121
","126
","117
"
"122
","125
","118
"
"120
","124
","117
"
"121
","124
","120
"
"121
","134
","121
"
"121
","126
","115
"
"121
","125
","118
"
"121
","129
","120
"
"121
","129
","120
"
"119
","125
","121
"
"120
","128
","120
"
"121
","125
","117
"
"121
","128
","119
"
"121
","112
","120
"
"121
","128
","121
"
"121
","129
","121
"
"121
","131
","118
"
"120
","131
","126
"
"121
","129
","121
"
"122
","126
","119
"
"120
","128
","121
"
"121
","125
","120
"
"121
","128
","118
"
"121
","129
","118
"
"120
","129
","120
"
"119
","128
","60
"
"125
","128
","119
"
"120
","129
","120
"
"124
","129
","124
"
"121
","128
","118
"
"121
","128
","119
"
"121
","129
","118
"
"121
","128
","117
"
"120
","129
","119
"
"120
","128
","120
"
"123
","129
","120
"
"121
","129
","111
"
"121
","124
","118
"
"121
","129
","122
"
"120
","126
","120
"
"121
","129
","120
"
"121
","129
","118
"
"124
","129
","119
"
"120
","129
","117
"
"119
","129
","120
"
"121
","128
","120
"
"121
","129
","116
"
"121
","129
","120
"
"124
","129
","122
"
"121
","129
","118
"
"120
","130
","120
"
"121
","130
","121
"
"120
","130
","120
"
"120
","128
","119
"
"120
","131
","118
"
"122
","128
","118
"
"118
","129
","120
"
"120
","129
","120
"
"120
","130
","120
"
"120
","130
","120
"
"121
","129
","120
"
"120
","129
","121
"
"122
","130
","120
"
"119
","129
","118
"
"120
","129
","117
"
"121
","130
","119
"
"121
","129
","118
"
"121
","129
","119
"
"118
","129
","117
"
"120
","128
","118
"
"121
","126
","121
"
"121
","130
","118
"
"120
","129
","119
"
"120
","130
","108
"
"121
","130
","118
"
"121
","130
","120
"
"120
","132
","122
"
"121
","129
","120
"
"124
","129
","118
"
"120
","129
","118
"
"121
","132
","119
"
"120
","129
","118
"
"121
","129
","118
"
"117
","129
","119
"
"124
","129
","118
"
"122
","130
","118
"
"123
","129
","118
"
"121
","128
","118
"
"118
","130
","120
"
"121
","146
","120
"
"120
","122
","122
"
"120
","133
","117
"
"121
","128
","117
"
"120
","129
","120
"
"120
","129
","118
"
"120
","129
","120
"
"121
","129
","118
"
"121
","129
","118
"
"118
","134
","117
"
"121
","128
","118
"
"120
","128
","120
"
"121
","129
","124
"
"120
","130
","118
"
"120
","131
","120
"
"119
","129
","118
"
"117
","128
","120
"
"121
","129
","117
"
"120
","130
","118
"
"122
","129
","116
"
"118
","130
","118
"
"120
","130
","120
"
"126
","129
","120
"
"123
","129
","105
"
"123
","126
","118
"
"121
","129
","120
"
"122
","130
","120
"
"121
","129
","120
"
"120
","129
","120
"
"117
","129
","118
"
"120
","129
","119
"
"131
","130
","119
"
"121
","133
","121
"
"120
","130
","119
"
"121
","130
","120
"
"121
","130
","120
"
"117
","129
","117
"
"121
","129
","120
"
"120
","130
","119
"
"120
","134
","120
"
"119
","132
","120
"
"121
","130
","125
"
"119
","131
","120
"
"126
","129
","120
"
"118
","132
","121
"
"121
","131
","124
"
"121
","128
","120
"
"120
","129
","121
"
"121
","132
","120
"
"120
","131
","117
"
"120
","129
","122
"
"118
","129
","123
"
"121
","126
","120
"
"121
","131
","117
"
"121
","125
","118
"
"121
","129
","118
"
"120
","130
","120
"
"120
","128
","118
"
"121
","129
","117
"
"121
","129
","120
"
"121
","129
","130
"
"120
","128
","118
"
"126
","129
","118
"
"120
","129
","120
"
"120
","130
","121
"
"121
","131
","120
"
"120
","124
","117
"
"116
","129
","123
"
"122
","126
","120
"
"122
","132
","121
"
"131
","129
","118
"
"120
","129
","118
"
"123
","132
","120
"
"121
","131
","118
"
"122
","129
","119
"
"120
","130
","118
"
"118
","131
","121
"
"120
","129
","120
"
"121
","129
","120
"
"117
","129
","121
"
"122
","129
","117
"
"120
","129
","118
"
"121
","129
","121
"
"121
","129
","121
"
"128
","129
","119
"
"120
","132
","122
"
"120
","122
","120
"
"124
","130
","119
"
"118
","128
","120
"
"120
","129
","120
"
"121
","130
","119
"
"119
","130
","118
"
"120
","129
","119
"
"121
","129
","117
"
"121
","128
","123
"
"121
","125
","120
"
"120
","123
","121
"
"122
","129
","120
"
"121
","130
","118
"
"121
","129
","118
"
"123
","130
","120
"
"121
","130
","120
"
"121
","127
","120
"
"122
","114
","120
"
"120
","130
","119
"
"121
","130
","117
"
"121
","129
","120
"
"78
","129
","120
"
"120
","129
","133
"
"120
","129
","119
"
"121
","129
","120
"
"121
","130
","118
"
"121
","130
","117
"
"121
","129
","120
"
"120
","129
","120
"
"121
","129
","120
"
"124
","131
","118
"
"120
","129
","122
"
"120
","130
","118
"
"120
","126
","119
"
"120
","130
","120
"
"121
","131
","118
"
"120
","130
","120
"
"120
","130
","120
"
"115
","130
","120
"
"121
","128
","119
"
"118
","129
","116
"
"120
","129
","118
"
"121
","130
","120
"
"117
","129
","118
"
"120
","130
","118
"
"120
","141
","121
"
"115
","138
","117
"
"123
","136
","120
"
"118
","137
","118
"
"119
","137
","120
"
"122
","139
","120
"
"120
","135
","119
"
"120
","139
","120
"
"120
","138
","118
"
"120
","138
","112
"
"121
","138
","118
"
"117
","138
","120
"
"120
","138
","121
"
"121
","138
","122
"
"120
","139
","121
"
"125
","140
","119
"
"120
","137
","120
"
"118
","138
","117
"
"120
","139
","117
"
"120
","139
","120
"
"117
","139
","117
"
"104
","139
","120
"
"121
","138
","122
"
"121
","145
","118
"
"120
","140
","118
"
"120
","137
","120
"
"120
","139
","122
"
"118
","141
","118
"
"117
","137
","118
"
"121
","140
","118
"
"123
","136
","120
"
"120
","138
","121
"
"121
","136
","121
"
