sensor_0,sensor_1,sensor_2
3856,392,2477
3844,393,2479
3842,390,2480
3843,392,2478
3843,393,2481
3844,392,2481
3844,392,2483
3843,392,2483
3844,393,2484
3844,393,2483
3844,393,2486
3837,392,2485
3843,388,2487
3844,391,2489
3844,392,2489
3843,393,2499
3843,392,2490
3843,398,2493
3843,395,2493
3842,393,2492
3846,392,2494
3827,380,2497
3843,393,2497
3844,393,2498
3844,390,2499
3842,392,2502
3843,392,2500
3843,393,2500
3840,393,2502
3844,392,2504
3844,390,2505
3845,390,2504
3843,393,2508
3843,392,2525
3843,390,2509
3843,395,2509
3831,392,2511
3843,392,2512
3844,392,2515
3859,392,2513
3844,393,2680
3843,393,2515
3843,392,2517
3844,392,2517
3836,393,2516
3843,392,2520
3845,395,2521
3844,395,2528
3844,393,2522
3844,393,2522
3843,393,2524
3844,393,2524
3845,392,2525
3841,395,2523
3844,396,2526
3843,393,2529
3844,393,2528
3845,392,2529
3844,392,2529
3844,392,2530
3844,392,2529
3843,395,2532
3842,393,2532
3844,393,2533
3843,394,2535
3844,393,2533
3844,393,2536
3844,393,2537
3844,393,2536
3841,395,2539
3845,395,2538
3844,392,2539
3843,393,2540
3843,394,2543
3843,392,2540
3844,393,2542
3838,392,2541
3844,393,2542
3842,395,2542
3842,394,2543
3844,394,2544
3843,394,2544
3841,394,2545
3843,395,2545
3844,393,2545
3833,394,2546
3845,392,2548
3844,392,2540
3845,393,2547
3844,393,2548
3822,394,2551
3843,394,2549
3844,394,2550
3844,395,2550
3846,394,2552
3845,394,2552
3846,394,2553
3843,393,2549
3843,393,2552
3845,393,2552
3844,394,2553
3845,394,2554
3844,394,2554
3844,393,2555
3845,393,2556
3841,394,2555
3843,392,2555
3842,394,2555
3844,395,2556
3848,395,2556
3844,394,2549
3841,394,2558
3843,396,2559
3844,394,2557
3850,395,2558
3841,394,2557
3844,394,2559
3844,394,2557
3844,393,2557
3846,393,2558
3845,394,2558
3845,393,2557
3841,393,2559
3817,394,2558
3845,393,2559
3845,396,2562
3844,393,2558
3841,394,2559
3844,394,2557
3846,394,2559
3845,392,2558
3843,394,2557
3844,392,2544
3848,395,2559
3846,395,2558
3846,393,2556
3849,394,2557
3848,394,2558
3834,392,2557
3846,394,2557
3849,394,2557
3848,395,2577
3851,394,2556
3846,394,2556
3849,393,2556
3849,393,2555
3849,393,2555
3849,392,2554
3848,394,2554
3848,393,2554
3849,393,2557
3846,393,2553
3849,393,2552
3848,393,2552
3848,394,2552
3848,393,2550
3849,394,2552
3851,393,2549
3849,394,2549
3849,393,2548
3849,393,2548
3839,394,2547
3843,392,2547
3849,393,2538
3848,394,2548
3848,392,2547
3850,380,2549
3849,392,2547
3847,393,2547
3850,392,2547
3846,399,2547
3847,394,2547
3846,389,2547
3848,392,2546
3850,392,2546
3848,393,2545
3847,393,2546
3848,392,2545
3851,395,2546
3848,393,2545
3849,393,2544
3848,392,2544
3846,394,2544
3848,392,2544
3848,393,2549
3848,393,2545
3850,393,2545
3849,392,2543
3837,393,2544
3847,392,2542
3846,392,2544
3849,392,2543
3849,390,2545
3850,393,2546
3847,392,2542
3849,392,2544
3849,393,2543
3848,391,2543
3845,392,2542
3847,393,2544
3850,390,2544
3849,392,2542
3849,392,2544
3852,394,2544
3848,392,2544
3853,392,2545
3836,389,2544
3851,390,2544
3858,391,2545
3848,390,2550
3848,377,2544
3849,392,2544
3848,390,2544
3849,389,2542
3849,390,2543
3849,392,2542
3844,389,2542
3844,390,2542
3845,389,2547
3845,390,2637
3845,390,2540
3845,389,2544
3846,392,2544
3845,389,2544
3847,390,2542
3850,394,2543
3861,389,2544
3848,390,2540
3845,389,2544
3849,388,2544
3844,389,2544
3844,395,2542
3844,390,2543
3844,389,2544
3844,389,2544
3852,389,2546
3844,389,2545
3844,392,2544
3844,389,2544
3846,389,2544
3843,390,2545
3844,388,2544
3844,389,2545
3844,389,2544
3844,388,2544
3841,390,2544
3843,389,2530
3843,389,2545
3844,388,2545
3848,388,2545
3843,388,2549
3843,389,2545
3832,390,2545
3843,388,2544
3844,384,2140
3837,332,2261
3843,331,2261
3843,330,2261
3844,329,2250
3844,332,2263
3836,332,2262
3842,332,2264
3822,331,2265
3844,335,2262
3844,331,2264
3842,333,2264
3843,334,2265
3844,331,2265
3846,334,2265
3843,337,2264
3845,332,2265
3843,332,2267
3842,328,2265
3843,332,2265
3848,332,2266
3844,332,2265
3844,331,2265
3843,332,2265
3851,330,2267
3845,332,2268
3845,331,2268
3844,330,2276
3842,333,2266
3845,332,2267
3844,332,2266
3844,331,2266
3845,331,2267
3843,330,2267
3843,332,2267
3842,331,2268
3844,331,2264
3843,332,2268
3844,331,2268
3848,331,2265
3845,331,2270
3845,331,2268
3845,332,2268
3842,330,2268
3845,332,2268
3844,330,2267
3846,331,2269
3845,332,2270
3844,330,2272
3845,331,2270
3845,331,2272
3845,331,2270
3844,325,2273
3844,331,2262
3844,328,2254
3846,331,2269
3842,331,2272
3845,331,2273
3842,331,2273
3849,330,2272
3850,334,2273
3849,320,2274
3848,336,2274
3848,331,2274
3849,330,2273
3849,331,2273
3848,329,2275
3848,329,2274
3846,331,2276
3846,331,2280
3849,331,2277
3847,332,2275
3846,331,2276
3846,331,2293
3848,332,2276
3848,332,2267
3847,331,2277
3848,331,2276
3846,331,2277
3848,331,2275
3846,332,2286
3846,328,2280
3837,331,2278
3848,332,2280
3847,331,2278
3846,332,2278
3846,331,2280
3845,331,2281
3846,330,2281
3847,331,2292
3847,356,2280
3847,329,2280
3846,332,2281
3845,331,2282
3846,332,2280
3852,329,2281
3803,330,2282
3846,329,2282
3845,333,2281
3847,339,2282
3848,331,2281
3846,330,2282
3844,331,2268
3845,331,2282
3852,322,2282
3846,329,2282
3849,329,2283
3848,331,2283
3846,334,2283
3847,331,2283
3846,335,2284
3846,328,2291
3846,331,2282
3846,333,2285
3845,333,2285
3847,330,2285
3846,329,2284
3846,330,2284
3847,445,2284
3848,333,2290
3846,330,2284
3845,329,2282
3846,328,2286
3846,331,2282
3845,331,2285
3844,330,2283
3840,328,2286
3845,332,2285
3846,330,2286
3845,332,2285
3846,330,2288
3844,328,2286
3843,328,2286
3847,331,2288
3846,331,2283
3846,330,2288
3844,332,2288
3848,329,2287
3846,330,2287
3846,331,2288
3846,331,2288
3830,330,2286
3848,329,2289
3847,330,2286
3845,376,2286
3846,330,2286
3847,330,2286
3846,329,2286
3847,331,2282
3843,328,2284
3846,331,2286
3847,330,2284
3854,327,2284
3846,329,2248
3848,331,2281
3848,329,2281
3847,333,2280
3846,330,2281
3849,332,2280
3846,329,2278
3846,329,2280
3848,328,2278
3848,329,2280
3846,330,2281
3848,333,2277
3846,334,2278
3849,328,2285
3846,329,2279
3845,329,2276
3850,328,2284
3844,328,2278
3848,332,2272
3846,331,2278
3844,330,2277
3846,330,2285
3850,330,2278
3846,329,2278
3840,332,2270
3847,330,2277
3849,329,2278
3846,330,2274
3846,329,2280
3847,330,2277
3846,330,2277
3846,329,2279
3847,329,2278
3849,329,2281
3846,329,2281
3841,329,2298
3846,329,2280
3848,328,2281
3846,330,2281
3846,332,2281
3846,328,2277
3844,329,2280
3846,329,2279
3846,276,2281
3846,330,2281
3851,330,2282
3846,329,2253
3846,329,2281
3846,341,2281
3853,329,2281
3848,329,2283
3846,329,2282
3850,330,2282
3845,329,2282
3845,329,2282
3846,329,2283
3848,328,2282
3846,329,2283
3848,332,2282
3846,329,2283
3846,332,2283
3848,329,2285
3847,328,2285
3845,328,2284
3848,328,2289
3846,329,2284
3848,329,2278
3847,332,2285
3845,329,2285
3848,329,2284
3854,332,2310
3848,329,2288
3841,328,2285
3848,328,2286
3848,329,2286
3846,329,2286
3847,328,2288
3844,327,2288
3848,328,2288
3846,328,2294
3846,329,2288
3846,331,2287
3838,332,2289
3848,328,2289
3845,329,2289
3847,327,2290
3846,328,2290
3848,328,2288
3846,329,2289
3846,326,2288
3848,328,2420
3852,325,2290
3846,328,2290
3846,326,2290
3848,327,2290
3846,329,2289
3847,329,2290
3846,329,2289
3847,328,2290
3846,327,2290
3845,327,2288
3846,328,2288
3858,276,3019
3848,264,2371
3847,264,2370
3845,264,2370
3845,264,2372
3848,262,2372
3846,262,2370
3824,264,2369
3846,265,2369
3846,264,2370
3849,262,2369
3846,262,2369
3848,263,2367
3849,254,2368
3848,266,2368
3848,264,2368
3847,262,2368
3858,262,2367
3846,283,2367
3845,264,2365
3846,264,2368
3851,262,2366
3848,262,2364
3848,264,2368
3846,264,2366
3847,264,2364
3846,261,2364
3845,259,2347
3852,264,2364
3846,324,2362
3845,262,2362
3851,233,2363
3845,263,2361
3846,267,2361
3848,265,2358
3846,259,2362
3844,262,2360
3846,262,2360
3848,264,2357
3849,265,2364
3848,263,2358
3846,262,2358
3845,261,2357
3846,263,2411
3847,264,2356
3846,264,2359
3846,261,2356
3850,262,2355
3846,264,2355
3846,262,2357
3829,261,2357
3846,261,2356
3846,264,2348
3854,264,2355
3845,262,2354
3846,262,2355
3846,263,2354
3848,261,2352
3845,264,2352
3846,264,2353
3845,263,2352
3846,262,2352
3857,264,2350
3846,264,2350
3846,264,2351
3869,262,2350
3848,262,2348
3846,262,2347
3869,272,2350
3854,264,2350
3847,265,2348
3845,262,2350
3846,263,2347
3846,265,2347
3848,264,2347
3842,264,2330
3845,263,2346
3846,263,2347
3848,262,2349
3847,264,2346
3846,262,2352
3846,266,2346
3849,264,2345
3848,257,2342
3845,262,2346
3845,263,2346
3845,262,2346
3846,265,2345
3848,266,2345
3845,262,2344
3852,262,2344
3847,262,2342
3848,261,2355
3847,264,2342
3848,263,2347
3846,262,2342
3846,262,2342
3854,264,2342
3847,262,2340
3846,283,2340
3845,261,2340
3847,264,2339
3848,263,2339
3845,264,2337
3832,262,2339
3844,262,2339
3846,262,2337
3844,258,2338
3845,264,2338
3846,262,2339
3846,262,2336
3848,264,2335
3845,264,2334
3845,261,2335
3845,261,2333
3846,262,2337
3846,266,2333
3845,264,2324
3846,262,2332
3848,264,2333
3846,262,2331
3846,267,2332
3848,264,2333
3845,262,2332
3846,262,2331
3824,262,2330
3845,264,2329
3848,264,2330
3845,262,2329
3848,261,2329
3846,264,2330
3848,264,2330
3846,262,2329
3850,262,2331
3846,262,2328
3845,287,2329
3848,265,2328
3848,262,2325
3848,261,2328
3848,264,2326
3846,262,2326
3848,264,2324
3846,264,2326
3872,260,2325
3846,269,2325
3846,264,2325
3846,262,2325
3847,262,2324
3845,260,2324
3846,264,2324
3846,264,2321
3846,262,2322
3845,261,2323
3846,266,2323
3846,262,2323
3845,264,2324
3849,261,2322
3844,262,2324
